"GO.ID" "Term" "Annotated" "Significant" "Expected" "weightFisher"
"3973" "GO:0070987" "error-free translesion synthesis" 1 0 0.08 "1.00000"
"3974" "GO:0070988" "demethylation" 15 0 1.13 "1.00000"
"3975" "GO:0071000" "response to magnetism" 1 0 0.08 "1.00000"
"3976" "GO:0071025" "RNA surveillance" 5 0 0.38 "1.00000"
"3977" "GO:0071027" "nuclear RNA surveillance" 4 0 0.3 "1.00000"
"3978" "GO:0071028" "nuclear mRNA surveillance" 3 0 0.23 "1.00000"
"3979" "GO:0071029" "nuclear ncRNA surveillance" 2 0 0.15 "1.00000"
"3980" "GO:0071031" "nuclear mRNA surveillance of mRNA 3'-end..." 1 0 0.08 "1.00000"
"3981" "GO:0071033" "nuclear retention of pre-mRNA at the sit..." 2 0 0.15 "1.00000"
"3982" "GO:0071034" "CUT catabolic process" 1 0 0.08 "1.00000"
"3983" "GO:0071035" "nuclear polyadenylation-dependent rRNA c..." 2 0 0.15 "1.00000"
"3984" "GO:0071038" "nuclear polyadenylation-dependent tRNA c..." 1 0 0.08 "1.00000"
"3985" "GO:0071043" "CUT metabolic process" 1 0 0.08 "1.00000"
"3986" "GO:0071046" "nuclear polyadenylation-dependent ncRNA ..." 2 0 0.15 "1.00000"
"3987" "GO:0071049" "nuclear retention of pre-mRNA with aberr..." 1 0 0.08 "1.00000"
"3988" "GO:0071051" "polyadenylation-dependent snoRNA 3'-end ..." 2 0 0.15 "1.00000"
"3989" "GO:0071071" "regulation of phospholipid biosynthetic ..." 2 0 0.15 "1.00000"
"3990" "GO:0071072" "negative regulation of phospholipid bios..." 1 0 0.08 "1.00000"
"3991" "GO:0071076" "RNA 3' uridylation" 2 0 0.15 "1.00000"
"3992" "GO:0071106" "adenosine 3',5'-bisphosphate transmembra..." 2 0 0.15 "1.00000"
"3993" "GO:0071108" "protein K48-linked deubiquitination" 2 0 0.15 "1.00000"
"3994" "GO:0071139" "resolution of recombination intermediate..." 1 0 0.08 "1.00000"
"3995" "GO:0071140" "resolution of mitotic recombination inte..." 1 0 0.08 "1.00000"
"3996" "GO:0071156" "regulation of cell cycle arrest" 1 0 0.08 "1.00000"
"3997" "GO:0071158" "positive regulation of cell cycle arrest" 1 0 0.08 "1.00000"
"3998" "GO:0071163" "DNA replication preinitiation complex as..." 2 0 0.15 "1.00000"
"3999" "GO:0071166" "ribonucleoprotein complex localization" 15 0 1.13 "1.00000"
"4000" "GO:0071168" "protein localization to chromatin" 1 0 0.08 "1.00000"
"4001" "GO:0071211" "protein targeting to vacuole involved in..." 1 0 0.08 "1.00000"
"4002" "GO:0071217" "cellular response to external biotic sti..." 1 0 0.08 "1.00000"
"4003" "GO:0071218" "cellular response to misfolded protein" 6 0 0.45 "1.00000"
"4004" "GO:0071222" "cellular response to lipopolysaccharide" 1 0 0.08 "1.00000"
"4005" "GO:0071236" "cellular response to antibiotic" 31 0 2.34 "1.00000"
"4006" "GO:0071242" "cellular response to ammonium ion" 1 0 0.08 "1.00000"
"4007" "GO:0071248" "cellular response to metal ion" 8 0 0.6 "1.00000"
"4008" "GO:0071249" "cellular response to nitrate" 1 0 0.08 "1.00000"
"4009" "GO:0071257" "cellular response to electrical stimulus" 1 0 0.08 "1.00000"
"4010" "GO:0071260" "cellular response to mechanical stimulus" 1 0 0.08 "1.00000"
"4011" "GO:0071276" "cellular response to cadmium ion" 1 0 0.08 "1.00000"
"4012" "GO:0071277" "cellular response to calcium ion" 3 0 0.23 "1.00000"
"4013" "GO:0071280" "cellular response to copper ion" 1 0 0.08 "1.00000"
"4014" "GO:0071281" "cellular response to iron ion" 1 0 0.08 "1.00000"
"4015" "GO:0071286" "cellular response to magnesium ion" 1 0 0.08 "1.00000"
"4016" "GO:0071289" "cellular response to nickel ion" 1 0 0.08 "1.00000"
"4017" "GO:0071291" "cellular response to selenium ion" 1 0 0.08 "1.00000"
"4018" "GO:0071325" "cellular response to mannitol stimulus" 1 0 0.08 "1.00000"
"4019" "GO:0071326" "cellular response to monosaccharide stim..." 6 0 0.45 "1.00000"
"4020" "GO:0071327" "cellular response to trehalose stimulus" 1 0 0.08 "1.00000"
"4021" "GO:0071331" "cellular response to hexose stimulus" 6 0 0.45 "1.00000"
"4022" "GO:0071333" "cellular response to glucose stimulus" 5 0 0.38 "1.00000"
"4023" "GO:0071345" "cellular response to cytokine stimulus" 1 0 0.08 "1.00000"
"4024" "GO:0071395" "cellular response to jasmonic acid stimu..." 40 0 3.02 "1.00000"
"4025" "GO:0071421" "manganese ion transmembrane transport" 5 0 0.38 "1.00000"
"4026" "GO:0071422" "succinate transmembrane transport" 2 0 0.15 "1.00000"
"4027" "GO:0071423" "malate transmembrane transport" 6 0 0.45 "1.00000"
"4028" "GO:0071426" "ribonucleoprotein complex export from nu..." 15 0 1.13 "1.00000"
"4029" "GO:0071427" "mRNA-containing ribonucleoprotein comple..." 12 0 0.91 "1.00000"
"4030" "GO:0071428" "rRNA-containing ribonucleoprotein comple..." 4 0 0.3 "1.00000"
"4031" "GO:0071435" "potassium ion export" 1 0 0.08 "1.00000"
"4032" "GO:0071446" "cellular response to salicylic acid stim..." 28 0 2.11 "1.00000"
"4033" "GO:0071450" "cellular response to oxygen radical" 3 0 0.23 "1.00000"
"4034" "GO:0071451" "cellular response to superoxide" 3 0 0.23 "1.00000"
"4035" "GO:0071452" "cellular response to singlet oxygen" 2 0 0.15 "1.00000"
"4036" "GO:0071459" "protein localization to chromosome, cent..." 1 0 0.08 "1.00000"
"4037" "GO:0071462" "cellular response to water stimulus" 10 0 0.75 "1.00000"
"4038" "GO:0071466" "cellular response to xenobiotic stimulus" 1 0 0.08 "1.00000"
"4039" "GO:0071467" "cellular response to pH" 1 0 0.08 "1.00000"
"4040" "GO:0071468" "cellular response to acidic pH" 1 0 0.08 "1.00000"
"4041" "GO:0071472" "cellular response to salt stress" 13 0 0.98 "1.00000"
"4042" "GO:0071474" "cellular hyperosmotic response" 2 0 0.15 "1.00000"
"4043" "GO:0071475" "cellular hyperosmotic salinity response" 2 0 0.15 "1.00000"
"4044" "GO:0071479" "cellular response to ionizing radiation" 5 0 0.38 "1.00000"
"4045" "GO:0071480" "cellular response to gamma radiation" 3 0 0.23 "1.00000"
"4046" "GO:0071481" "cellular response to X-ray" 3 0 0.23 "1.00000"
"4047" "GO:0071484" "cellular response to light intensity" 3 0 0.23 "1.00000"
"4048" "GO:0071485" "cellular response to absence of light" 1 0 0.08 "1.00000"
"4049" "GO:0071486" "cellular response to high light intensit..." 1 0 0.08 "1.00000"
"4050" "GO:0071490" "cellular response to far red light" 4 0 0.3 "1.00000"
"4051" "GO:0071491" "cellular response to red light" 5 0 0.38 "1.00000"
"4052" "GO:0071494" "cellular response to UV-C" 1 0 0.08 "1.00000"
"4053" "GO:0071545" "inositol phosphate catabolic process" 4 0 0.3 "1.00000"
"4054" "GO:0071585" "detoxification of cadmium ion" 2 0 0.15 "1.00000"
"4055" "GO:0071586" "CAAX-box protein processing" 2 0 0.15 "1.00000"
"4056" "GO:0071588" "hydrogen peroxide mediated signaling pat..." 3 0 0.23 "1.00000"
"4057" "GO:0071596" "ubiquitin-dependent protein catabolic pr..." 2 0 0.15 "1.00000"
"4058" "GO:0071616" "acyl-CoA biosynthetic process" 4 0 0.3 "1.00000"
"4059" "GO:0071629" "cytoplasm protein quality control by the..." 2 0 0.15 "1.00000"
"4060" "GO:0071712" "ER-associated misfolded protein cataboli..." 3 0 0.23 "1.00000"
"4061" "GO:0071722" "detoxification of arsenic-containing sub..." 2 0 0.15 "1.00000"
"4062" "GO:0071731" "response to nitric oxide" 3 0 0.23 "1.00000"
"4063" "GO:0071732" "cellular response to nitric oxide" 2 0 0.15 "1.00000"
"4064" "GO:0071763" "nuclear membrane organization" 1 0 0.08 "1.00000"
"4065" "GO:0071804" "cellular potassium ion transport" 27 0 2.04 "1.00000"
"4066" "GO:0071805" "potassium ion transmembrane transport" 27 0 2.04 "1.00000"
"4067" "GO:0071897" "DNA biosynthetic process" 19 0 1.43 "1.00000"
"4068" "GO:0071900" "regulation of protein serine/threonine k..." 6 0 0.45 "1.00000"
"4069" "GO:0071901" "negative regulation of protein serine/th..." 4 0 0.3 "1.00000"
"4070" "GO:0071902" "positive regulation of protein serine/th..." 2 0 0.15 "1.00000"
"4071" "GO:0071921" "cohesin loading" 1 0 0.08 "1.00000"
"4072" "GO:0071922" "regulation of cohesin loading" 1 0 0.08 "1.00000"
"4073" "GO:0071963" "establishment or maintenance of cell pol..." 2 0 0.15 "1.00000"
"4074" "GO:0071985" "multivesicular body sorting pathway" 5 0 0.38 "1.00000"
"4075" "GO:0071993" "phytochelatin transport" 1 0 0.08 "1.00000"
"4076" "GO:0071994" "phytochelatin transmembrane transport" 1 0 0.08 "1.00000"
"4077" "GO:0072318" "clathrin coat disassembly" 3 0 0.23 "1.00000"
"4078" "GO:0072319" "vesicle uncoating" 3 0 0.23 "1.00000"
"4079" "GO:0072321" "chaperone-mediated protein transport" 2 0 0.15 "1.00000"
"4080" "GO:0072329" "monocarboxylic acid catabolic process" 25 0 1.89 "1.00000"
"4081" "GO:0072334" "UDP-galactose transmembrane transport" 4 0 0.3 "1.00000"
"4082" "GO:0072337" "modified amino acid transport" 5 0 0.38 "1.00000"
"4083" "GO:0072350" "tricarboxylic acid metabolic process" 8 0 0.6 "1.00000"
"4084" "GO:0072358" "cardiovascular system development" 1 0 0.08 "1.00000"
"4085" "GO:0072359" "circulatory system development" 1 0 0.08 "1.00000"
"4086" "GO:0072387" "flavin adenine dinucleotide metabolic pr..." 3 0 0.23 "1.00000"
"4087" "GO:0072388" "flavin adenine dinucleotide biosynthetic..." 1 0 0.08 "1.00000"
"4088" "GO:0072395" "signal transduction involved in cell cyc..." 1 0 0.08 "1.00000"
"4089" "GO:0072401" "signal transduction involved in DNA inte..." 1 0 0.08 "1.00000"
"4090" "GO:0072413" "signal transduction involved in mitotic ..." 1 0 0.08 "1.00000"
"4091" "GO:0072422" "signal transduction involved in DNA dama..." 1 0 0.08 "1.00000"
"4092" "GO:0072425" "signal transduction involved in G2 DNA d..." 1 0 0.08 "1.00000"
"4093" "GO:0072434" "signal transduction involved in mitotic ..." 1 0 0.08 "1.00000"
"4094" "GO:0072501" "cellular divalent inorganic anion homeos..." 1 0 0.08 "1.00000"
"4095" "GO:0072502" "cellular trivalent inorganic anion homeo..." 1 0 0.08 "1.00000"
"4096" "GO:0072503" "cellular divalent inorganic cation homeo..." 15 0 1.13 "1.00000"
"4097" "GO:0072505" "divalent inorganic anion homeostasis" 6 0 0.45 "1.00000"
"4098" "GO:0072506" "trivalent inorganic anion homeostasis" 5 0 0.38 "1.00000"
"4099" "GO:0072523" "purine-containing compound catabolic pro..." 7 0 0.53 "1.00000"
"4100" "GO:0072526" "pyridine-containing compound catabolic p..." 1 0 0.08 "1.00000"
"4101" "GO:0072527" "pyrimidine-containing compound metabolic..." 29 0 2.19 "1.00000"
"4102" "GO:0072528" "pyrimidine-containing compound biosynthe..." 27 0 2.04 "1.00000"
"4103" "GO:0072529" "pyrimidine-containing compound catabolic..." 2 0 0.15 "1.00000"
"4104" "GO:0072531" "pyrimidine-containing compound transmemb..." 3 0 0.23 "1.00000"
"4105" "GO:0072596" "establishment of protein localization to..." 15 0 1.13 "1.00000"
"4106" "GO:0072598" "protein localization to chloroplast" 17 0 1.28 "1.00000"
"4107" "GO:0072655" "establishment of protein localization to..." 8 0 0.6 "1.00000"
"4108" "GO:0072659" "protein localization to plasma membrane" 4 0 0.3 "1.00000"
"4109" "GO:0072662" "protein localization to peroxisome" 11 0 0.83 "1.00000"
"4110" "GO:0072663" "establishment of protein localization to..." 11 0 0.83 "1.00000"
"4111" "GO:0072697" "protein localization to cell cortex" 2 0 0.15 "1.00000"
"4112" "GO:0072698" "protein localization to microtubule cyto..." 4 0 0.3 "1.00000"
"4113" "GO:0072699" "protein localization to cortical microtu..." 2 0 0.15 "1.00000"
"4114" "GO:0072708" "response to sorbitol" 2 0 0.15 "1.00000"
"4115" "GO:0072709" "cellular response to sorbitol" 1 0 0.08 "1.00000"
"4116" "GO:0072710" "response to hydroxyurea" 1 0 0.08 "1.00000"
"4117" "GO:0072718" "response to cisplatin" 2 0 0.15 "1.00000"
"4118" "GO:0072755" "cellular response to benomyl" 1 0 0.08 "1.00000"
"4119" "GO:0075733" "intracellular transport of virus" 1 0 0.08 "1.00000"
"4120" "GO:0080001" "mucilage extrusion from seed coat" 5 0 0.38 "1.00000"
"4121" "GO:0080005" "photosystem stoichiometry adjustment" 2 0 0.15 "1.00000"
"4122" "GO:0080006" "internode patterning" 2 0 0.15 "1.00000"
"4123" "GO:0080009" "mRNA methylation" 1 0 0.08 "1.00000"
"4124" "GO:0080020" "regulation of coenzyme A biosynthetic pr..." 1 0 0.08 "1.00000"
"4125" "GO:0080021" "response to benzoic acid" 1 0 0.08 "1.00000"
"4126" "GO:0080022" "primary root development" 12 0 0.91 "1.00000"
"4127" "GO:0080024" "indolebutyric acid metabolic process" 1 0 0.08 "1.00000"
"4128" "GO:0080029" "cellular response to boron-containing su..." 2 0 0.15 "1.00000"
"4129" "GO:0080033" "response to nitrite" 1 0 0.08 "1.00000"
"4130" "GO:0080034" "host response to induction by symbiont o..." 1 0 0.08 "1.00000"
"4131" "GO:0080036" "regulation of cytokinin-activated signal..." 3 0 0.23 "1.00000"
"4132" "GO:0080060" "integument development" 3 0 0.23 "1.00000"
"4133" "GO:0080086" "stamen filament development" 2 0 0.15 "1.00000"
"4134" "GO:0080088" "spermidine hydroxycinnamate conjugate bi..." 1 0 0.08 "1.00000"
"4135" "GO:0080110" "sporopollenin biosynthetic process" 5 0 0.38 "1.00000"
"4136" "GO:0080111" "DNA demethylation" 11 0 0.83 "1.00000"
"4137" "GO:0080112" "seed growth" 7 0 0.53 "1.00000"
"4138" "GO:0080113" "regulation of seed growth" 6 0 0.45 "1.00000"
"4139" "GO:0080117" "secondary growth" 3 0 0.23 "1.00000"
"4140" "GO:0080120" "CAAX-box protein maturation" 2 0 0.15 "1.00000"
"4141" "GO:0080121" "AMP transport" 1 0 0.08 "1.00000"
"4142" "GO:0080126" "ovary septum development" 1 0 0.08 "1.00000"
"4143" "GO:0080136" "priming of cellular response to stress" 1 0 0.08 "1.00000"
"4144" "GO:0080140" "regulation of jasmonic acid metabolic pr..." 3 0 0.23 "1.00000"
"4145" "GO:0080141" "regulation of jasmonic acid biosynthetic..." 3 0 0.23 "1.00000"
"4146" "GO:0080142" "regulation of salicylic acid biosyntheti..." 4 0 0.3 "1.00000"
"4147" "GO:0080143" "regulation of amino acid export" 4 0 0.3 "1.00000"
"4148" "GO:0080147" "root hair cell development" 22 0 1.66 "1.00000"
"4149" "GO:0080148" "negative regulation of response to water..." 2 0 0.15 "1.00000"
"4150" "GO:0080151" "positive regulation of salicylic acid me..." 3 0 0.23 "1.00000"
"4151" "GO:0080154" "regulation of fertilization" 4 0 0.3 "1.00000"
"4152" "GO:0080155" "regulation of double fertilization formi..." 3 0 0.23 "1.00000"
"4153" "GO:0080156" "mitochondrial mRNA modification" 6 0 0.45 "1.00000"
"4154" "GO:0080157" "regulation of plant-type cell wall organ..." 2 0 0.15 "1.00000"
"4155" "GO:0080162" "intracellular auxin transport" 1 0 0.08 "1.00000"
"4156" "GO:0080163" "regulation of protein serine/threonine p..." 7 0 0.53 "1.00000"
"4157" "GO:0080164" "regulation of nitric oxide metabolic pro..." 2 0 0.15 "1.00000"
"4158" "GO:0080165" "callose deposition in phloem sieve plate" 2 0 0.15 "1.00000"
"4159" "GO:0080166" "stomium development" 1 0 0.08 "1.00000"
"4160" "GO:0080169" "cellular response to boron-containing su..." 1 0 0.08 "1.00000"
"4161" "GO:0080175" "phragmoplast microtubule organization" 1 0 0.08 "1.00000"
"4162" "GO:0080178" "5-carbamoylmethyl uridine residue modifi..." 2 0 0.15 "1.00000"
"4163" "GO:0080179" "1-methylguanosine metabolic process" 1 0 0.08 "1.00000"
"4164" "GO:0080180" "2-methylguanosine metabolic process" 1 0 0.08 "1.00000"
"4165" "GO:0080182" "histone H3-K4 trimethylation" 3 0 0.23 "1.00000"
"4166" "GO:0080186" "developmental vegetative growth" 5 0 0.38 "1.00000"
"4167" "GO:0080187" "floral organ senescence" 3 0 0.23 "1.00000"
"4168" "GO:0080190" "lateral growth" 4 0 0.3 "1.00000"
"4169" "GO:0080191" "secondary thickening" 1 0 0.08 "1.00000"
"4170" "GO:0089709" "L-histidine transmembrane transport" 1 0 0.08 "1.00000"
"4171" "GO:0089722" "phosphoenolpyruvate transmembrane transp..." 2 0 0.15 "1.00000"
"4172" "GO:0090030" "regulation of steroid hormone biosynthet..." 1 0 0.08 "1.00000"
"4173" "GO:0090032" "negative regulation of steroid hormone b..." 1 0 0.08 "1.00000"
"4174" "GO:0090042" "tubulin deacetylation" 1 0 0.08 "1.00000"
"4175" "GO:0090056" "regulation of chlorophyll metabolic proc..." 8 0 0.6 "1.00000"
"4176" "GO:0090057" "root radial pattern formation" 1 0 0.08 "1.00000"
"4177" "GO:0090059" "protoxylem development" 1 0 0.08 "1.00000"
"4178" "GO:0090065" "regulation of production of siRNA involv..." 3 0 0.23 "1.00000"
"4179" "GO:0090066" "regulation of anatomical structure size" 31 0 2.34 "1.00000"
"4180" "GO:0090068" "positive regulation of cell cycle proces..." 12 0 0.91 "1.00000"
"4181" "GO:0090069" "regulation of ribosome biogenesis" 2 0 0.15 "1.00000"
"4182" "GO:0090070" "positive regulation of ribosome biogenes..." 2 0 0.15 "1.00000"
"4183" "GO:0090087" "regulation of peptide transport" 6 0 0.45 "1.00000"
"4184" "GO:0090113" "regulation of ER to Golgi vesicle-mediat..." 2 0 0.15 "1.00000"
"4185" "GO:0090114" "COPII-coated vesicle budding" 2 0 0.15 "1.00000"
"4186" "GO:0090116" "C-5 methylation of cytosine" 3 0 0.23 "1.00000"
"4187" "GO:0090143" "nucleoid organization" 1 0 0.08 "1.00000"
"4188" "GO:0090148" "membrane fission" 1 0 0.08 "1.00000"
"4189" "GO:0090151" "establishment of protein localization to..." 3 0 0.23 "1.00000"
"4190" "GO:0090160" "Golgi to lysosome transport" 1 0 0.08 "1.00000"
"4191" "GO:0090173" "regulation of synaptonemal complex assem..." 1 0 0.08 "1.00000"
"4192" "GO:0090207" "regulation of triglyceride metabolic pro..." 3 0 0.23 "1.00000"
"4193" "GO:0090213" "regulation of radial pattern formation" 1 0 0.08 "1.00000"
"4194" "GO:0090220" "chromosome localization to nuclear envel..." 1 0 0.08 "1.00000"
"4195" "GO:0090224" "regulation of spindle organization" 2 0 0.15 "1.00000"
"4196" "GO:0090227" "regulation of red or far-red light signa..." 2 0 0.15 "1.00000"
"4197" "GO:0090239" "regulation of histone H4 acetylation" 1 0 0.08 "1.00000"
"4198" "GO:0090241" "negative regulation of histone H4 acetyl..." 1 0 0.08 "1.00000"
"4199" "GO:0090306" "spindle assembly involved in meiosis" 1 0 0.08 "1.00000"
"4200" "GO:0090307" "mitotic spindle assembly" 3 0 0.23 "1.00000"
"4201" "GO:0090308" "regulation of methylation-dependent chro..." 1 0 0.08 "1.00000"
"4202" "GO:0090309" "positive regulation of methylation-depen..." 1 0 0.08 "1.00000"
"4203" "GO:0090311" "regulation of protein deacetylation" 2 0 0.15 "1.00000"
"4204" "GO:0090316" "positive regulation of intracellular pro..." 3 0 0.23 "1.00000"
"4205" "GO:0090352" "regulation of nitrate assimilation" 1 0 0.08 "1.00000"
"4206" "GO:0090354" "regulation of auxin metabolic process" 7 0 0.53 "1.00000"
"4207" "GO:0090355" "positive regulation of auxin metabolic p..." 2 0 0.15 "1.00000"
"4208" "GO:0090356" "negative regulation of auxin metabolic p..." 1 0 0.08 "1.00000"
"4209" "GO:0090357" "regulation of tryptophan metabolic proce..." 3 0 0.23 "1.00000"
"4210" "GO:0090358" "positive regulation of tryptophan metabo..." 1 0 0.08 "1.00000"
"4211" "GO:0090359" "negative regulation of abscisic acid bio..." 1 0 0.08 "1.00000"
"4212" "GO:0090391" "granum assembly" 1 0 0.08 "1.00000"
"4213" "GO:0090392" "sepal giant cell differentiation" 1 0 0.08 "1.00000"
"4214" "GO:0090410" "malonate catabolic process" 1 0 0.08 "1.00000"
"4215" "GO:0090414" "molybdate ion export from vacuole" 1 0 0.08 "1.00000"
"4216" "GO:0090421" "embryonic meristem initiation" 10 0 0.75 "1.00000"
"4217" "GO:0090428" "perianth development" 1 0 0.08 "1.00000"
"4218" "GO:0090435" "protein localization to nuclear envelope" 2 0 0.15 "1.00000"
"4219" "GO:0090436" "leaf pavement cell development" 1 0 0.08 "1.00000"
"4220" "GO:0090451" "cotyledon boundary formation" 2 0 0.15 "1.00000"
"4221" "GO:0090470" "shoot organ boundary specification" 1 0 0.08 "1.00000"
"4222" "GO:0090480" "purine nucleotide-sugar transmembrane tr..." 1 0 0.08 "1.00000"
"4223" "GO:0090481" "pyrimidine nucleotide-sugar transmembran..." 7 0 0.53 "1.00000"
"4224" "GO:0090501" "RNA phosphodiester bond hydrolysis" 35 0 2.64 "1.00000"
"4225" "GO:0090502" "RNA phosphodiester bond hydrolysis, endo..." 27 0 2.04 "1.00000"
"4226" "GO:0090503" "RNA phosphodiester bond hydrolysis, exon..." 7 0 0.53 "1.00000"
"4227" "GO:0090506" "axillary shoot meristem initiation" 3 0 0.23 "1.00000"
"4228" "GO:0090520" "sphingolipid mediated signaling pathway" 1 0 0.08 "1.00000"
