"Orthogroup" "lycopersicum.faa" "pepper.faa" "ortho"
"9420" "OG0017027" "Solyc11g071840.2.1" "PHT69001.1" "ortho_9420"
"9421" "OG0017028" "Solyc11g071850.1.1" "PHT69002.1" "ortho_9421"
"9422" "OG0017029" "Solyc11g071860.2.1" "PHT69004.1" "ortho_9422"
"9423" "OG0017030" "Solyc11g071870.2.1" "PHT69005.1" "ortho_9423"
"9424" "OG0017031" "Solyc11g071880.3.1" "PHT69006.1" "ortho_9424"
"9425" "OG0017032" "Solyc11g071890.3.1" "PHT69007.1" "ortho_9425"
"9426" "OG0017033" "Solyc11g071940.1.1" "PHT69017.1" "ortho_9426"
"9427" "OG0017034" "Solyc11g071960.2.1" "PHT69023.1" "ortho_9427"
"9428" "OG0017035" "Solyc11g071970.2.1" "PHT69024.1" "ortho_9428"
"9429" "OG0017036" "Solyc11g072010.3.1" "PHT68909.1" "ortho_9429"
"9430" "OG0017037" "Solyc11g072030.3.1" "PHT68917.1" "ortho_9430"
"9431" "OG0017038" "Solyc11g072040.2.1" "PHT68916.1" "ortho_9431"
"9432" "OG0017039" "Solyc11g072080.1.1" "PHT68924.1" "ortho_9432"
"9433" "OG0017040" "Solyc11g072090.2.1" "PHT68925.1" "ortho_9433"
"9434" "OG0017041" "Solyc11g072150.3.1" "PHT68930.1" "ortho_9434"
"9435" "OG0017042" "Solyc11g072170.2.1" "PHT62990.1" "ortho_9435"
"9436" "OG0017043" "Solyc11g072210.1.1" "PHT62994.1" "ortho_9436"
"9437" "OG0017044" "Solyc11g072250.2.1" "PHT68893.1" "ortho_9437"
"9438" "OG0017045" "Solyc11g072280.3.1" "PHT68895.1" "ortho_9438"
"9439" "OG0017046" "Solyc11g072290.3.1" "PHT68896.1" "ortho_9439"
"9440" "OG0017047" "Solyc11g072300.2.1" "PHT68897.1" "ortho_9440"
"9441" "OG0017048" "Solyc11g072380.2.1" "PHT68871.1" "ortho_9441"
"9442" "OG0017049" "Solyc11g072400.3.1" "PHT68872.1" "ortho_9442"
"9443" "OG0017050" "Solyc11g072430.3.1" "PHT87938.1" "ortho_9443"
"9444" "OG0017051" "Solyc11g072440.2.1" "PHT68882.1" "ortho_9444"
"9445" "OG0017052" "Solyc11g072490.2.1" "PHT68868.1" "ortho_9445"
"9446" "OG0017053" "Solyc11g072500.2.1" "PHT68860.1" "ortho_9446"
"9447" "OG0017054" "Solyc11g072510.3.1" "PHT68812.1" "ortho_9447"
"9448" "OG0017055" "Solyc11g072550.2.1" "PHT68816.1" "ortho_9448"
"9449" "OG0017056" "Solyc11g072580.2.1" "PHT68822.1" "ortho_9449"
"9450" "OG0017057" "Solyc11g072590.3.1" "PHT68825.1" "ortho_9450"
"9451" "OG0017058" "Solyc11g072610.3.1" "PHT68828.1" "ortho_9451"
"9452" "OG0017059" "Solyc11g072630.2.1" "PHT68834.1" "ortho_9452"
"9453" "OG0017060" "Solyc11g072640.3.1" "PHT68835.1" "ortho_9453"
"9454" "OG0017061" "Solyc11g072660.2.1" "PHT68839.1" "ortho_9454"
"9455" "OG0017062" "Solyc11g072680.1.1" "PHT68840.1" "ortho_9455"
"9456" "OG0017063" "Solyc11g072690.2.1" "PHT68841.1" "ortho_9456"
"9457" "OG0017064" "Solyc11g072710.3.1" "PHT68845.1" "ortho_9457"
"9458" "OG0017065" "Solyc11g072740.1.1" "PHT68848.1" "ortho_9458"
"9459" "OG0017066" "Solyc11g072765.1.1" "PHT68851.1" "ortho_9459"
"9460" "OG0017067" "Solyc11g072770.2.1" "PHT68852.1" "ortho_9460"
"9461" "OG0017068" "Solyc11g072790.2.1" "PHT68855.1" "ortho_9461"
"9462" "OG0017069" "Solyc11g072810.2.1" "PHT68857.1" "ortho_9462"
"9463" "OG0017070" "Solyc11g072850.2.1" "PHT68789.1" "ortho_9463"
"9464" "OG0017071" "Solyc11g072880.2.1" "PHT68793.1" "ortho_9464"
"9465" "OG0017072" "Solyc11g072930.3.1" "PHT68747.1" "ortho_9465"
"9466" "OG0017073" "Solyc11g072950.3.1" "PHT68750.1" "ortho_9466"
"9467" "OG0017074" "Solyc11g072960.1.1" "PHT62437.1" "ortho_9467"
"9468" "OG0017075" "Solyc11g073020.3.1" "PHT68743.1" "ortho_9468"
"9469" "OG0017076" "Solyc11g073080.3.1" "PHT68780.1" "ortho_9469"
"9470" "OG0017077" "Solyc11g073110.2.1" "PHT68779.1" "ortho_9470"
"9471" "OG0017078" "Solyc11g073120.2.1" "PHT68777.1" "ortho_9471"
"9472" "OG0017079" "Solyc11g073130.2.1" "PHT68776.1" "ortho_9472"
"9473" "OG0017080" "Solyc11g073160.3.1" "PHT68760.1" "ortho_9473"
"9474" "OG0017081" "Solyc11g073220.3.1" "PHT68762.1" "ortho_9474"
"9475" "OG0017082" "Solyc11g073240.2.1" "PHT68764.1" "ortho_9475"
"9476" "OG0017083" "Solyc11g073270.1.1" "PHT68769.1" "ortho_9476"
"9477" "OG0017084" "Solyc11g073300.2.1" "PHT68703.1" "ortho_9477"
"9478" "OG0017085" "Solyc12g005010.2.1" "PHT86828.1" "ortho_9478"
"9479" "OG0017086" "Solyc12g005050.2.1" "PHT86372.1" "ortho_9479"
"9480" "OG0017087" "Solyc12g005090.3.1" "PHT86614.1" "ortho_9480"
"9481" "OG0017088" "Solyc12g005110.2.1" "PHT86580.1" "ortho_9481"
"9482" "OG0017089" "Solyc12g005140.2.1" "PHT86583.1" "ortho_9482"
"9483" "OG0017090" "Solyc12g005150.2.1" "PHT84450.1" "ortho_9483"
"9484" "OG0017091" "Solyc12g005180.2.1" "PHT86867.1" "ortho_9484"
"9485" "OG0017092" "Solyc12g005200.3.1" "PHT86869.1" "ortho_9485"
"9486" "OG0017093" "Solyc12g005240.1.1" "PHT73042.1" "ortho_9486"
"9487" "OG0017094" "Solyc12g005280.3.1" "PHT90583.1" "ortho_9487"
"9488" "OG0017095" "Solyc12g005300.2.1" "PHT85915.1" "ortho_9488"
"9489" "OG0017096" "Solyc12g005350.2.1" "PHT73037.1" "ortho_9489"
"9490" "OG0017097" "Solyc12g005360.3.1" "PHT93386.1" "ortho_9490"
"9491" "OG0017098" "Solyc12g005380.3.1" "PHT89164.1" "ortho_9491"
"9492" "OG0017099" "Solyc12g005390.2.1" "PHT73043.1" "ortho_9492"
"9493" "OG0017100" "Solyc12g005420.2.1" "PHT73295.1" "ortho_9493"
"9494" "OG0017101" "Solyc12g005465.2.1" "PHT73069.1" "ortho_9494"
"9495" "OG0017102" "Solyc12g005540.1.1" "PHT73130.1" "ortho_9495"
"9496" "OG0017103" "Solyc12g005560.1.1" "PHT73128.1" "ortho_9496"
"9497" "OG0017104" "Solyc12g005570.2.1" "PHT73126.1" "ortho_9497"
"9498" "OG0017105" "Solyc12g005600.1.1" "PHT73135.1" "ortho_9498"
"9499" "OG0017106" "Solyc12g005630.2.1" "PHT73136.1" "ortho_9499"
"9500" "OG0017107" "Solyc12g005640.2.1" "PHT73137.1" "ortho_9500"
"9501" "OG0017108" "Solyc12g005700.2.1" "PHT73191.1" "ortho_9501"
"9502" "OG0017109" "Solyc12g005710.3.1" "PHT73187.1" "ortho_9502"
"9503" "OG0017110" "Solyc12g005730.2.1" "PHT73182.1" "ortho_9503"
"9504" "OG0017111" "Solyc12g005750.1.1" "PHT73180.1" "ortho_9504"
"9505" "OG0017112" "Solyc12g005770.3.1" "PHT73176.1" "ortho_9505"
"9506" "OG0017113" "Solyc12g005790.2.1" "PHT73165.1" "ortho_9506"
"9507" "OG0017114" "Solyc12g005840.2.1" "PHT73155.1" "ortho_9507"
"9508" "OG0017115" "Solyc12g005890.3.1" "PHT73196.1" "ortho_9508"
"9509" "OG0017116" "Solyc12g005910.2.1" "PHT72682.1" "ortho_9509"
"9510" "OG0017117" "Solyc12g005980.2.1" "PHT73199.1" "ortho_9510"
"9511" "OG0017118" "Solyc12g005990.2.1" "PHT73202.1" "ortho_9511"
"9512" "OG0017119" "Solyc12g006000.1.1" "PHT73203.1" "ortho_9512"
"9513" "OG0017120" "Solyc12g006030.2.1" "PHT73222.1" "ortho_9513"
"9514" "OG0017121" "Solyc12g006090.1.1" "PHT73212.1" "ortho_9514"
"9515" "OG0017122" "Solyc12g006110.3.1" "PHT73255.1" "ortho_9515"
"9516" "OG0017123" "Solyc12g006120.3.1" "PHT73254.1" "ortho_9516"
"9517" "OG0017124" "Solyc12g006170.2.1" "PHT73241.1" "ortho_9517"
"9518" "OG0017125" "Solyc12g006240.2.1" "PHT73227.1" "ortho_9518"
"9519" "OG0017126" "Solyc12g006250.3.1" "PHT73284.1" "ortho_9519"
"9520" "OG0017127" "Solyc12g006280.3.1" "PHT73280.1" "ortho_9520"
"9521" "OG0017128" "Solyc12g006300.2.1" "PHT73259.1" "ortho_9521"
"9522" "OG0017129" "Solyc12g006320.3.1" "PHT73261.1" "ortho_9522"
"9523" "OG0017130" "Solyc12g006480.2.1" "PHT73635.1" "ortho_9523"
"9524" "OG0017131" "Solyc12g006490.2.1" "PHT73636.1" "ortho_9524"
"9525" "OG0017132" "Solyc12g006500.1.1" "PHT73319.1" "ortho_9525"
"9526" "OG0017133" "Solyc12g006540.2.1" "PHT73301.1" "ortho_9526"
"9527" "OG0017134" "Solyc12g006550.2.1" "PHT73300.1" "ortho_9527"
"9528" "OG0017135" "Solyc12g006560.3.1" "PHT73299.1" "ortho_9528"
"9529" "OG0017137" "Solyc12g006620.2.1" "PHT73356.1" "ortho_9529"
"9530" "OG0017138" "Solyc12g006630.2.1" "PHT73354.1" "ortho_9530"
"9531" "OG0017139" "Solyc12g006640.2.1" "PHT73353.1" "ortho_9531"
"9532" "OG0017140" "Solyc12g006660.2.1" "PHT73351.1" "ortho_9532"
"9533" "OG0017141" "Solyc12g006690.2.1" "PHT73331.1" "ortho_9533"
"9534" "OG0017142" "Solyc12g006700.3.1" "PHT73330.1" "ortho_9534"
"9535" "OG0017143" "Solyc12g006710.3.1" "PHT73329.1" "ortho_9535"
"9536" "OG0017144" "Solyc12g006800.2.1" "PHT73325.1" "ortho_9536"
"9537" "OG0017145" "Solyc12g006805.1.1" "PHT73366.1" "ortho_9537"
"9538" "OG0017146" "Solyc12g006820.1.1" "PHT73367.1" "ortho_9538"
"9539" "OG0017147" "Solyc12g006830.2.1" "PHT73368.1" "ortho_9539"
"9540" "OG0017148" "Solyc12g006850.2.1" "PHT73371.1" "ortho_9540"
"9541" "OG0017149" "Solyc12g006860.2.1" "PHT73374.1" "ortho_9541"
"9542" "OG0017150" "Solyc12g006870.2.1" "PHT73385.1" "ortho_9542"
"9543" "OG0017151" "Solyc12g006880.2.1" "PHT73386.1" "ortho_9543"
"9544" "OG0017152" "Solyc12g006920.2.1" "PHT73387.1" "ortho_9544"
"9545" "OG0017153" "Solyc12g006930.2.1" "PHT73388.1" "ortho_9545"
"9546" "OG0017154" "Solyc12g006990.2.1" "PHT73394.1" "ortho_9546"
"9547" "OG0017155" "Solyc12g006997.1.1" "PHT73395.1" "ortho_9547"
"9548" "OG0017156" "Solyc12g007000.3.1" "PHT73406.1" "ortho_9548"
"9549" "OG0017157" "Solyc12g007010.2.1" "PHT73405.1" "ortho_9549"
"9550" "OG0017158" "Solyc12g007020.2.1" "PHT73403.1" "ortho_9550"
"9551" "OG0017159" "Solyc12g007045.1.1" "PHT73397.1" "ortho_9551"
"9552" "OG0017160" "Solyc12g007070.2.1" "PHT61961.1" "ortho_9552"
"9553" "OG0017161" "Solyc12g007090.2.1" "PHT61959.1" "ortho_9553"
"9554" "OG0017162" "Solyc12g007120.2.1" "PHT61956.1" "ortho_9554"
"9555" "OG0017163" "Solyc12g007160.2.1" "PHT61952.1" "ortho_9555"
"9556" "OG0017164" "Solyc12g007210.2.1" "PHT73417.1" "ortho_9556"
"9557" "OG0017165" "Solyc12g007220.3.1" "PHT73416.1" "ortho_9557"
"9558" "OG0017166" "Solyc12g007300.1.1" "PHT73410.1" "ortho_9558"
"9559" "OG0017167" "Solyc12g007310.3.1" "PHT73409.1" "ortho_9559"
"9560" "OG0017168" "Solyc12g008380.1.1" "PHT73502.1" "ortho_9560"
"9561" "OG0017169" "Solyc12g008420.3.1" "PHT73511.1" "ortho_9561"
"9562" "OG0017170" "Solyc12g008450.2.1" "PHT73525.1" "ortho_9562"
"9563" "OG0017171" "Solyc12g008470.2.1" "PHT73527.1" "ortho_9563"
"9564" "OG0017172" "Solyc12g008600.2.1" "PHT73519.1" "ortho_9564"
"9565" "OG0017173" "Solyc12g008620.2.1" "PHT73522.1" "ortho_9565"
"9566" "OG0017174" "Solyc12g008640.3.1" "PHT73524.1" "ortho_9566"
"9567" "OG0017175" "Solyc12g008660.1.1" "PHT73555.1" "ortho_9567"
"9568" "OG0017176" "Solyc12g008670.2.1" "PHT73553.1" "ortho_9568"
"9569" "OG0017177" "Solyc12g008690.3.1" "PHT73550.1" "ortho_9569"
"9570" "OG0017178" "Solyc12g008710.2.1" "PHT73549.1" "ortho_9570"
"9571" "OG0017179" "Solyc12g008770.2.1" "PHT73542.1" "ortho_9571"
"9572" "OG0017180" "Solyc12g008790.3.1" "PHT73540.1" "ortho_9572"
"9573" "OG0017181" "Solyc12g008800.3.1" "PHT73539.1" "ortho_9573"
"9574" "OG0017182" "Solyc12g008810.2.1" "PHT73538.1" "ortho_9574"
"9575" "OG0017183" "Solyc12g008870.1.1" "PHT73534.1" "ortho_9575"
"9576" "OG0017184" "Solyc12g008910.2.1" "PHT73558.1" "ortho_9576"
"9577" "OG0017185" "Solyc12g009050.3.1" "PHT73573.1" "ortho_9577"
"9578" "OG0017186" "Solyc12g009060.2.1" "PHT73584.1" "ortho_9578"
"9579" "OG0017187" "Solyc12g009120.2.1" "PHT73598.1" "ortho_9579"
"9580" "OG0017188" "Solyc12g009130.3.1" "PHT73599.1" "ortho_9580"
"9581" "OG0017189" "Solyc12g009140.3.1" "PHT73600.1" "ortho_9581"
"9582" "OG0017190" "Solyc12g009150.2.1" "PHT73601.1" "ortho_9582"
"9583" "OG0017191" "Solyc12g009180.2.1" "PHT73604.1" "ortho_9583"
"9584" "OG0017192" "Solyc12g009190.2.1" "PHT73605.1" "ortho_9584"
"9585" "OG0017193" "Solyc12g009200.2.1" "PHT73606.1" "ortho_9585"
"9586" "OG0017194" "Solyc12g009210.2.1" "PHT73608.1" "ortho_9586"
"9587" "OG0017195" "Solyc12g009220.2.1" "PHT73609.1" "ortho_9587"
"9588" "OG0017196" "Solyc12g009240.1.1" "PHT73611.1" "ortho_9588"
"9589" "OG0017198" "Solyc12g009270.1.1" "PHT73620.1" "ortho_9589"
"9590" "OG0017199" "Solyc12g009390.2.1" "PHT73676.1" "ortho_9590"
"9591" "OG0017200" "Solyc12g009420.3.1" "PHT73683.1" "ortho_9591"
"9592" "OG0017201" "Solyc12g009430.2.1" "PHT73684.1" "ortho_9592"
"9593" "OG0017202" "Solyc12g009470.2.1" "PHT73782.1" "ortho_9593"
"9594" "OG0017203" "Solyc12g009480.2.1" "PHT73781.1" "ortho_9594"
"9595" "OG0017204" "Solyc12g009500.2.1" "PHT73780.1" "ortho_9595"
"9596" "OG0017205" "Solyc12g009580.2.1" "PHT73775.1" "ortho_9596"
"9597" "OG0017206" "Solyc12g009600.2.1" "PHT73773.1" "ortho_9597"
"9598" "OG0017207" "Solyc12g009650.2.1" "PHT73769.1" "ortho_9598"
"9599" "OG0017209" "Solyc12g009800.3.1" "PHT73766.1" "ortho_9599"
"9600" "OG0017210" "Solyc12g009900.3.1" "PHT73756.1" "ortho_9600"
"9601" "OG0017211" "Solyc12g009950.2.1" "PHT73740.1" "ortho_9601"
"9602" "OG0017212" "Solyc12g009970.2.1" "PHT73738.1" "ortho_9602"
"9603" "OG0017213" "Solyc12g009980.2.1" "PHT73737.1" "ortho_9603"
"9604" "OG0017214" "Solyc12g010180.2.1" "PHT73724.1" "ortho_9604"
"9605" "OG0017215" "Solyc12g010220.3.1" "PHT73720.1" "ortho_9605"
"9606" "OG0017216" "Solyc12g010230.2.1" "PHT73719.1" "ortho_9606"
"9607" "OG0017217" "Solyc12g010320.2.1" "PHT73718.1" "ortho_9607"
"9608" "OG0017218" "Solyc12g010330.2.1" "PHT73717.1" "ortho_9608"
"9609" "OG0017219" "Solyc12g010340.3.1" "PHT73716.1" "ortho_9609"
"9610" "OG0017221" "Solyc12g010430.1.1" "PHT73712.1" "ortho_9610"
"9611" "OG0017222" "Solyc12g010440.3.1" "PHT73711.1" "ortho_9611"
"9612" "OG0017223" "Solyc12g010480.2.1" "PHT73708.1" "ortho_9612"
"9613" "OG0017224" "Solyc12g010490.3.1" "PHT73707.1" "ortho_9613"
"9614" "OG0017225" "Solyc12g010510.2.1" "PHT73705.1" "ortho_9614"
"9615" "OG0017226" "Solyc12g010530.3.1" "PHT73701.1" "ortho_9615"
"9616" "OG0017227" "Solyc12g010550.1.1" "PHT73699.1" "ortho_9616"
"9617" "OG0017228" "Solyc12g010590.3.1" "PHT73119.1" "ortho_9617"
"9618" "OG0017229" "Solyc12g010595.1.1" "PHT73118.1" "ortho_9618"
"9619" "OG0017230" "Solyc12g010680.3.1" "PHT73096.1" "ortho_9619"
"9620" "OG0017231" "Solyc12g010690.2.1" "PHT73095.1" "ortho_9620"
"9621" "OG0017232" "Solyc12g010720.1.1" "PHT73093.1" "ortho_9621"
"9622" "OG0017233" "Solyc12g010730.2.1" "PHT73090.1" "ortho_9622"
"9623" "OG0017234" "Solyc12g010750.2.1" "PHT73071.1" "ortho_9623"
"9624" "OG0017235" "Solyc12g010810.1.1" "PHT73111.1" "ortho_9624"
"9625" "OG0017236" "Solyc12g010830.2.1" "PHT73108.1" "ortho_9625"
"9626" "OG0017237" "Solyc12g010860.2.1" "PHT72963.1" "ortho_9626"
"9627" "OG0017238" "Solyc12g010920.2.1" "PHT73078.1" "ortho_9627"
"9628" "OG0017239" "Solyc12g010940.1.1" "PHT73073.1" "ortho_9628"
"9629" "OG0017240" "Solyc12g010990.3.1" "PHT73100.1" "ortho_9629"
"9630" "OG0017241" "Solyc12g011020.2.1" "PHT72950.1" "ortho_9630"
"9631" "OG0017242" "Solyc12g011050.2.1" "PHT72936.1" "ortho_9631"
"9632" "OG0017243" "Solyc12g011140.3.1" "PHT72939.1" "ortho_9632"
"9633" "OG0017244" "Solyc12g011180.3.1" "PHT72945.1" "ortho_9633"
"9634" "OG0017245" "Solyc12g011190.2.1" "PHT72946.1" "ortho_9634"
"9635" "OG0017246" "Solyc12g011200.3.1" "PHT72948.1" "ortho_9635"
"9636" "OG0017247" "Solyc12g011210.1.1" "PHT72955.1" "ortho_9636"
"9637" "OG0017248" "Solyc12g011270.2.1" "PHT72932.1" "ortho_9637"
"9638" "OG0017249" "Solyc12g011300.2.1" "PHT72929.1" "ortho_9638"
"9639" "OG0017250" "Solyc12g011320.2.1" "PHT72921.1" "ortho_9639"
"9640" "OG0017251" "Solyc12g011370.3.1" "PHT86615.1" "ortho_9640"
"9641" "OG0017252" "Solyc12g011400.3.1" "PHT86862.1" "ortho_9641"
"9642" "OG0017253" "Solyc12g011420.2.1" "PHT86870.1" "ortho_9642"
"9643" "OG0017256" "Solyc12g013500.2.1" "PHT86624.1" "ortho_9643"
"9644" "OG0017257" "Solyc12g013520.3.1" "PHT86626.1" "ortho_9644"
"9645" "OG0017258" "Solyc12g013540.2.1" "PHT86627.1" "ortho_9645"
"9646" "OG0017259" "Solyc12g013570.2.1" "PHT82639.1" "ortho_9646"
"9647" "OG0017260" "Solyc12g013580.3.1" "PHT86662.1" "ortho_9647"
"9648" "OG0017261" "Solyc12g013660.3.1" "PHT62668.1" "ortho_9648"
"9649" "OG0017262" "Solyc12g013700.2.1" "PHT72608.1" "ortho_9649"
"9650" "OG0017263" "Solyc12g013780.3.1" "PHT92902.1" "ortho_9650"
"9651" "OG0017264" "Solyc12g013810.2.1" "PHT73016.1" "ortho_9651"
"9652" "OG0017265" "Solyc12g013870.3.1" "PHT72999.1" "ortho_9652"
"9653" "OG0017266" "Solyc12g013890.2.1" "PHT72997.1" "ortho_9653"
"9654" "OG0017267" "Solyc12g013895.1.1" "PHT72996.1" "ortho_9654"
"9655" "OG0017268" "Solyc12g013910.2.1" "PHT72990.1" "ortho_9655"
"9656" "OG0017269" "Solyc12g013950.2.1" "PHT69723.1" "ortho_9656"
"9657" "OG0017270" "Solyc12g013960.3.1" "PHT69721.1" "ortho_9657"
"9658" "OG0017271" "Solyc12g014020.2.1" "PHT67741.1" "ortho_9658"
"9659" "OG0017272" "Solyc12g014050.2.1" "PHT72913.1" "ortho_9659"
"9660" "OG0017273" "Solyc12g014060.2.1" "PHT72917.1" "ortho_9660"
"9661" "OG0017274" "Solyc12g014080.2.1" "PHT73058.1" "ortho_9661"
"9662" "OG0017275" "Solyc12g014100.2.1" "PHT73018.1" "ortho_9662"
"9663" "OG0017276" "Solyc12g014170.2.1" "PHT72924.1" "ortho_9663"
"9664" "OG0017277" "Solyc12g014190.2.1" "PHT72974.1" "ortho_9664"
"9665" "OG0017278" "Solyc12g014200.3.1" "PHT72976.1" "ortho_9665"
"9666" "OG0017279" "Solyc12g014220.3.1" "PHT72977.1" "ortho_9666"
"9667" "OG0017280" "Solyc12g014310.2.1" "PHT90900.1" "ortho_9667"
"9668" "OG0017281" "Solyc12g014320.2.1" "PHT73046.1" "ortho_9668"
"9669" "OG0017282" "Solyc12g014330.1.1" "PHT72967.1" "ortho_9669"
"9670" "OG0017283" "Solyc12g014380.3.1" "PHT86637.1" "ortho_9670"
"9671" "OG0017284" "Solyc12g014390.3.1" "PHT73050.1" "ortho_9671"
"9672" "OG0017285" "Solyc12g014470.2.1" "PHT86953.1" "ortho_9672"
"9673" "OG0017286" "Solyc12g014480.2.1" "PHT86954.1" "ortho_9673"
"9674" "OG0017287" "Solyc12g014540.2.1" "PHT86929.1" "ortho_9674"
"9675" "OG0017288" "Solyc12g014610.2.1" "PHT86482.1" "ortho_9675"
"9676" "OG0017289" "Solyc12g015630.2.1" "PHT94793.1" "ortho_9676"
"9677" "OG0017290" "Solyc12g015660.2.1" "PHT88877.1" "ortho_9677"
"9678" "OG0017291" "Solyc12g015680.1.1" "PHT86836.1" "ortho_9678"
"9679" "OG0017292" "Solyc12g015690.3.1" "PHT86837.1" "ortho_9679"
"9680" "OG0017293" "Solyc12g015710.2.1" "PHT86477.1" "ortho_9680"
"9681" "OG0017294" "Solyc12g015740.2.1" "PHT86928.1" "ortho_9681"
"9682" "OG0017295" "Solyc12g015770.3.1" "PHT82236.1" "ortho_9682"
"9683" "OG0017296" "Solyc12g016190.2.1" "PHT86544.1" "ortho_9683"
"9684" "OG0017297" "Solyc12g016210.2.1" "PHT90433.1" "ortho_9684"
"9685" "OG0017298" "Solyc12g017230.2.1" "PHT86543.1" "ortho_9685"
"9686" "OG0017299" "Solyc12g017260.2.1" "PHT86555.1" "ortho_9686"
"9687" "OG0017300" "Solyc12g017360.3.1" "PHT86509.1" "ortho_9687"
"9688" "OG0017301" "Solyc12g017370.3.1" "PHT86504.1" "ortho_9688"
"9689" "OG0017302" "Solyc12g017390.3.1" "PHT86576.1" "ortho_9689"
"9690" "OG0017303" "Solyc12g017400.3.1" "PHT86845.1" "ortho_9690"
"9691" "OG0017304" "Solyc12g017410.2.1" "PHT86578.1" "ortho_9691"
"9692" "OG0017305" "Solyc12g017420.2.1" "PHT86844.1" "ortho_9692"
"9693" "OG0017306" "Solyc12g017430.3.1" "PHT86843.1" "ortho_9693"
"9694" "OG0017307" "Solyc12g017440.1.1" "PHT86842.1" "ortho_9694"
"9695" "OG0017308" "Solyc12g017460.1.1" "PHT95832.1" "ortho_9695"
"9696" "OG0017309" "Solyc12g017510.2.1" "PHT86418.1" "ortho_9696"
"9697" "OG0017311" "Solyc12g017690.3.1" "PHT86538.1" "ortho_9697"
"9698" "OG0017312" "Solyc12g017820.2.1" "PHT86536.1" "ortho_9698"
"9699" "OG0017313" "Solyc12g017830.3.1" "PHT86511.1" "ortho_9699"
"9700" "OG0017314" "Solyc12g017850.2.1" "PHT86542.1" "ortho_9700"
"9701" "OG0017315" "Solyc12g017870.2.1" "PHT86553.1" "ortho_9701"
"9702" "OG0017316" "Solyc12g017880.3.1" "PHT86550.1" "ortho_9702"
"9703" "OG0017317" "Solyc12g019000.2.1" "PHT86571.1" "ortho_9703"
"9704" "OG0017318" "Solyc12g019010.2.1" "PHT86535.1" "ortho_9704"
"9705" "OG0017319" "Solyc12g019070.1.1" "PHT65351.1" "ortho_9705"
"9706" "OG0017320" "Solyc12g019110.3.1" "PHT86419.1" "ortho_9706"
"9707" "OG0017321" "Solyc12g019180.2.1" "PHT74874.1" "ortho_9707"
"9708" "OG0017322" "Solyc12g019220.1.1" "PHT73225.1" "ortho_9708"
"9709" "OG0017323" "Solyc12g019343.1.1" "PHT82037.1" "ortho_9709"
"9710" "OG0017324" "Solyc12g019470.2.1" "PHT86881.1" "ortho_9710"
"9711" "OG0017325" "Solyc12g019480.3.1" "PHT86871.1" "ortho_9711"
"9712" "OG0017326" "Solyc12g019550.2.1" "PHT80611.1" "ortho_9712"
"9713" "OG0017327" "Solyc12g019680.1.1" "PHT86873.1" "ortho_9713"
"9714" "OG0017328" "Solyc12g019690.2.1" "PHT86872.1" "ortho_9714"
"9715" "OG0017329" "Solyc12g019740.2.1" "PHT86647.1" "ortho_9715"
"9716" "OG0017330" "Solyc12g019860.2.1" "PHT86486.1" "ortho_9716"
"9717" "OG0017331" "Solyc12g019870.1.1" "PHT73778.1" "ortho_9717"
"9718" "OG0017332" "Solyc12g019890.2.1" "PHT86479.1" "ortho_9718"
"9719" "OG0017334" "Solyc12g020000.3.1" "PHT86649.1" "ortho_9719"
"9720" "OG0017335" "Solyc12g020110.2.1" "PHT86481.1" "ortho_9720"
"9721" "OG0017336" "Solyc12g021130.2.1" "PHT86530.1" "ortho_9721"
"9722" "OG0017337" "Solyc12g021170.2.1" "PHT86655.1" "ortho_9722"
"9723" "OG0017338" "Solyc12g021180.2.1" "PHT86527.1" "ortho_9723"
"9724" "OG0017339" "Solyc12g021230.2.1" "PHT86526.1" "ortho_9724"
"9725" "OG0017340" "Solyc12g021280.2.1" "PHT68549.1" "ortho_9725"
"9726" "OG0017341" "Solyc12g021310.3.1" "PHT68619.1" "ortho_9726"
"9727" "OG0017342" "Solyc12g021340.3.1" "PHT94346.1" "ortho_9727"
"9728" "OG0017343" "Solyc12g021360.3.1" "PHT81433.1" "ortho_9728"
"9729" "OG0017344" "Solyc12g077590.2.1" "PHT91891.1" "ortho_9729"
"9730" "OG0017345" "Solyc12g077540.3.1" "PHT83678.1" "ortho_9730"
"9731" "OG0017346" "Solyc12g076350.2.1" "PHT66058.1" "ortho_9731"
"9732" "OG0017347" "Solyc12g027550.2.1" "PHT65805.1" "ortho_9732"
"9733" "OG0017348" "Solyc12g027580.3.1" "PHT83653.1" "ortho_9733"
"9734" "OG0017349" "Solyc12g027650.1.1" "PHT68352.1" "ortho_9734"
"9735" "OG0017350" "Solyc12g027740.3.1" "PHT79496.1" "ortho_9735"
"9736" "OG0017351" "Solyc12g027800.1.1" "PHT65819.1" "ortho_9736"
"9737" "OG0017352" "Solyc12g027850.3.1" "PHT83674.1" "ortho_9737"
"9738" "OG0017353" "Solyc12g070270.2.1" "PHT83375.1" "ortho_9738"
"9739" "OG0017355" "Solyc12g062630.1.1" "PHT78948.1" "ortho_9739"
"9740" "OG0017356" "Solyc12g062860.2.1" "PHT83353.1" "ortho_9740"
"9741" "OG0017357" "Solyc12g063050.3.1" "PHT65734.1" "ortho_9741"
"9742" "OG0017358" "Solyc12g033060.1.1" "PHT68161.1" "ortho_9742"
"9743" "OG0017359" "Solyc12g033100.1.1" "PHT68565.1" "ortho_9743"
