Orthogroup	lycopersicum	pepper
OG0024453		PHT74027.1
OG0024454		PHT74040.1
OG0024455		PHT74043.1
OG0024456		PHT74086.1
OG0024457		PHT74098.1
OG0024458		PHT74102.1
OG0024459		PHT74125.1
OG0024460		PHT74187.1
OG0024461		PHT74190.1
OG0024462		PHT74211.1
OG0024463		PHT74229.1
OG0024464		PHT74243.1
OG0024465		PHT74244.1
OG0024466		PHT74262.1
OG0024467		PHT74264.1
OG0024468		PHT74266.1
OG0024469		PHT74274.1
OG0024470		PHT74344.1
OG0024471		PHT74374.1
OG0024472		PHT74418.1
OG0024473		PHT74450.1
OG0024474		PHT74483.1
OG0024475		PHT74500.1
OG0024476		PHT74519.1
OG0024477		PHT74536.1
OG0024478		PHT74568.1
OG0024479		PHT74588.1
OG0024480		PHT74614.1
OG0024481		PHT74615.1
OG0024482		PHT74616.1
OG0024483		PHT74631.1
OG0024484		PHT74638.1
OG0024485		PHT74728.1
OG0024486		PHT74729.1
OG0024487		PHT74755.1
OG0024488		PHT74756.1
OG0024489		PHT74772.1
OG0024490		PHT74773.1
OG0024491		PHT74829.1
OG0024492		PHT74875.1
OG0024493		PHT74886.1
OG0024494		PHT74889.1
OG0024495		PHT74899.1
OG0024496		PHT74902.1
OG0024497		PHT74976.1
OG0024498		PHT75003.1
OG0024499		PHT75037.1
OG0024500		PHT75051.1
OG0024501		PHT75190.1
OG0024502		PHT75207.1
OG0024503		PHT75212.1
OG0024504		PHT75213.1
OG0024505		PHT75215.1
OG0024506		PHT75308.1
OG0024507		PHT75309.1
OG0024508		PHT75331.1
OG0024509		PHT75338.1
OG0024510		PHT75348.1
OG0024511		PHT75358.1
OG0024512		PHT75359.1
OG0024513		PHT75371.1
OG0024514		PHT75427.1
OG0024515		PHT75442.1
OG0024516		PHT75443.1
OG0024517		PHT75474.1
OG0024518		PHT75485.1
OG0024519		PHT75495.1
OG0024520		PHT75499.1
OG0024521		PHT75540.1
OG0024522		PHT75550.1
OG0024523		PHT75573.1
OG0024524		PHT75613.1
OG0024525		PHT75616.1
OG0024526		PHT75638.1
OG0024527		PHT75661.1
OG0024528		PHT75677.1
OG0024529		PHT75683.1
OG0024530		PHT75688.1
OG0024531		PHT75742.1
OG0024532		PHT75743.1
OG0024533		PHT75744.1
OG0024534		PHT75756.1
OG0024535		PHT75768.1
OG0024536		PHT75782.1
OG0024537		PHT75785.1
OG0024538		PHT75788.1
OG0024539		PHT75804.1
OG0024540		PHT75812.1
OG0024541		PHT75831.1
OG0024542		PHT75883.1
OG0024543		PHT75884.1
OG0024544		PHT75885.1
OG0024545		PHT75886.1
OG0024546		PHT75903.1
OG0024547		PHT75925.1
OG0024548		PHT75954.1
OG0024549		PHT75959.1
OG0024550		PHT75960.1
OG0024551		PHT75966.1
OG0024552		PHT75988.1
OG0024553		PHT76005.1
OG0024554		PHT76016.1
OG0024555		PHT76019.1
OG0024556		PHT76050.1
OG0024557		PHT76092.1
OG0024558		PHT76095.1
OG0024559		PHT76110.1
OG0024560		PHT76144.1
OG0024561		PHT76152.1
OG0024562		PHT76157.1
OG0024563		PHT76158.1
OG0024564		PHT76184.1
OG0024565		PHT76192.1
OG0024566		PHT76277.1
OG0024567		PHT76400.1
OG0024568		PHT76409.1
OG0024569		PHT76411.1
OG0024570		PHT76417.1
OG0024571		PHT76451.1
OG0024572		PHT76471.1
OG0024573		PHT76513.1
OG0024574		PHT76527.1
OG0024575		PHT76590.1
OG0024576		PHT76596.1
OG0024577		PHT76605.1
OG0024578		PHT76612.1
OG0024579		PHT76673.1
OG0024580		PHT76725.1
OG0024581		PHT76727.1
OG0024582		PHT76755.1
OG0024583		PHT76783.1
OG0024584		PHT76833.1
OG0024585		PHT76842.1
OG0024586		PHT76868.1
OG0024587		PHT77013.1
OG0024588		PHT77023.1
OG0024589		PHT77034.1
OG0024590		PHT77061.1
OG0024591		PHT77074.1
OG0024592		PHT77078.1
OG0024593		PHT77098.1
OG0024594		PHT77108.1
OG0024595		PHT77112.1
OG0024596		PHT77117.1
OG0024597		PHT77138.1
OG0024598		PHT77139.1
OG0024599		PHT77149.1
OG0024600		PHT77174.1
OG0024601		PHT77198.1
OG0024602		PHT77239.1
OG0024603		PHT77253.1
OG0024604		PHT77260.1
OG0024605		PHT77297.1
OG0024606		PHT77315.1
OG0024607		PHT77320.1
OG0024608		PHT77327.1
OG0024609		PHT77339.1
OG0024610		PHT77344.1
OG0024611		PHT77369.1
OG0024612		PHT77392.1
OG0024613		PHT77454.1
OG0024614		PHT77514.1
OG0024615		PHT77593.1
OG0024616		PHT77607.1
OG0024617		PHT77628.1
OG0024618		PHT77677.1
OG0024619		PHT77697.1
OG0024620		PHT77750.1
OG0024621		PHT77767.1
OG0024622		PHT77801.1
OG0024623		PHT77813.1
OG0024624		PHT77824.1
OG0024625		PHT77832.1
OG0024626		PHT77844.1
OG0024627		PHT77891.1
OG0024628		PHT77917.1
OG0024629		PHT77921.1
OG0024630		PHT77946.1
OG0024631		PHT77961.1
OG0024632		PHT77976.1
OG0024633		PHT77977.1
OG0024634		PHT78047.1
OG0024635		PHT78062.1
OG0024636		PHT78077.1
OG0024637		PHT78147.1
OG0024638		PHT78158.1
OG0024639		PHT78173.1
OG0024640		PHT78198.1
OG0024641		PHT78215.1
OG0024642		PHT78218.1
OG0024643		PHT78226.1
OG0024644		PHT78246.1
OG0024645		PHT78268.1
OG0024646		PHT78304.1
OG0024647		PHT78319.1
OG0024648		PHT78340.1
OG0024649		PHT78413.1
OG0024650		PHT78429.1
OG0024651		PHT78448.1
OG0024652		PHT78460.1
OG0024653		PHT78465.1
OG0024654		PHT78466.1
OG0024655		PHT78469.1
OG0024656		PHT78470.1
OG0024657		PHT78483.1
OG0024658		PHT78493.1
OG0024659		PHT78504.1
OG0024660		PHT78518.1
OG0024661		PHT78524.1
OG0024662		PHT78544.1
OG0024663		PHT78546.1
OG0024664		PHT78562.1
OG0024665		PHT78576.1
OG0024666		PHT78578.1
OG0024667		PHT78606.1
OG0024668		PHT78611.1
OG0024669		PHT78637.1
OG0024670		PHT78638.1
OG0024671		PHT78640.1
OG0024672		PHT78644.1
OG0024673		PHT78645.1
OG0024674		PHT78660.1
OG0024675		PHT78661.1
OG0024676		PHT78682.1
OG0024677		PHT78688.1
OG0024678		PHT78703.1
OG0024679		PHT78704.1
OG0024680		PHT78705.1
OG0024681		PHT78707.1
OG0024682		PHT78731.1
OG0024683		PHT78736.1
OG0024684		PHT78785.1
OG0024685		PHT78789.1
OG0024686		PHT78791.1
OG0024687		PHT78796.1
OG0024688		PHT78804.1
OG0024689		PHT78807.1
OG0024690		PHT78838.1
OG0024691		PHT78920.1
OG0024692		PHT78944.1
OG0024693		PHT78955.1
OG0024694		PHT78957.1
OG0024695		PHT78973.1
OG0024696		PHT78978.1
OG0024697		PHT78979.1
OG0024698		PHT78990.1
OG0024699		PHT79032.1
OG0024700		PHT79036.1
OG0024701		PHT79056.1
OG0024702		PHT79058.1
OG0024703		PHT79065.1
OG0024704		PHT79159.1
OG0024705		PHT79164.1
OG0024706		PHT79171.1
OG0024707		PHT79176.1
OG0024708		PHT79185.1
OG0024709		PHT79189.1
OG0024710		PHT79213.1
OG0024711		PHT79241.1
OG0024712		PHT79251.1
OG0024713		PHT79261.1
OG0024714		PHT79266.1
OG0024715		PHT79273.1
OG0024716		PHT79284.1
OG0024717		PHT79289.1
OG0024718		PHT79347.1
OG0024719		PHT79376.1
OG0024720		PHT79409.1
OG0024721		PHT79411.1
OG0024722		PHT79423.1
OG0024723		PHT79435.1
OG0024724		PHT79448.1
OG0024725		PHT79462.1
OG0024726		PHT79464.1
OG0024727		PHT79540.1
OG0024728		PHT79548.1
OG0024729		PHT79555.1
OG0024730		PHT79594.1
OG0024731		PHT79631.1
OG0024732		PHT79638.1
OG0024733		PHT79665.1
OG0024734		PHT79683.1
OG0024735		PHT79717.1
OG0024736		PHT79733.1
OG0024737		PHT79843.1
OG0024738		PHT79846.1
OG0024739		PHT79854.1
OG0024740		PHT79873.1
OG0024741		PHT79883.1
OG0024742		PHT79894.1
OG0024743		PHT79963.1
OG0024744		PHT79991.1
OG0024745		PHT80002.1
OG0024746		PHT80005.1
OG0024747		PHT80009.1
OG0024748		PHT80024.1
OG0024749		PHT80056.1
OG0024750		PHT80097.1
OG0024751		PHT80121.1
OG0024752		PHT80158.1
OG0024753		PHT80173.1
OG0024754		PHT80174.1
OG0024755		PHT80178.1
OG0024756		PHT80186.1
OG0024757		PHT80194.1
OG0024758		PHT80207.1
OG0024759		PHT80243.1
OG0024760		PHT80248.1
OG0024761		PHT80259.1
OG0024762		PHT80331.1
OG0024763		PHT80336.1
OG0024764		PHT80355.1
OG0024765		PHT80394.1
OG0024766		PHT80418.1
OG0024767		PHT80442.1
OG0024768		PHT80443.1
OG0024769		PHT80446.1
OG0024770		PHT80458.1
OG0024771		PHT80481.1
OG0024772		PHT80518.1
OG0024773		PHT80527.1
OG0024774		PHT80533.1
OG0024775		PHT80540.1
OG0024776		PHT80589.1
OG0024777		PHT80631.1
OG0024778		PHT80635.1
OG0024779		PHT80652.1
OG0024780		PHT80671.1
OG0024781		PHT80672.1
OG0024782		PHT80687.1
OG0024783		PHT80735.1
OG0024784		PHT80738.1
OG0024785		PHT80742.1
OG0024786		PHT80747.1
OG0024787		PHT80763.1
OG0024788		PHT80786.1
OG0024789		PHT80788.1
OG0024790		PHT80789.1
OG0024791		PHT80791.1
OG0024792		PHT80807.1
OG0024793		PHT80813.1
OG0024794		PHT80815.1
OG0024795		PHT80839.1
OG0024796		PHT80895.1
OG0024797		PHT80959.1
OG0024798		PHT80969.1
OG0024799		PHT81006.1
OG0024800		PHT81027.1
OG0024801		PHT81092.1
OG0024802		PHT81164.1
OG0024803		PHT81184.1
OG0024804		PHT81191.1
OG0024805		PHT81242.1
OG0024806		PHT81302.1
OG0024807		PHT81309.1
OG0024808		PHT81318.1
OG0024809		PHT81329.1
OG0024810		PHT81342.1
OG0024811		PHT81351.1
OG0024812		PHT81354.1
OG0024813		PHT81413.1
OG0024814		PHT81430.1
OG0024815		PHT81435.1
OG0024816		PHT81458.1
OG0024817		PHT81490.1
OG0024818		PHT81496.1
OG0024819		PHT81507.1
OG0024820		PHT81522.1
OG0024821		PHT81538.1
OG0024822		PHT81544.1
OG0024823		PHT81549.1
OG0024824		PHT81573.1
OG0024825		PHT81574.1
OG0024826		PHT81598.1
OG0024827		PHT81604.1
OG0024828		PHT81608.1
OG0024829		PHT81611.1
OG0024830		PHT81620.1
OG0024831		PHT81623.1
OG0024832		PHT81639.1
OG0024833		PHT81653.1
OG0024834		PHT81657.1
OG0024835		PHT81666.1
OG0024836		PHT81667.1
OG0024837		PHT81669.1
OG0024838		PHT81674.1
OG0024839		PHT81680.1
OG0024840		PHT81688.1
OG0024841		PHT81689.1
OG0024842		PHT81698.1
OG0024843		PHT81716.1
OG0024844		PHT81719.1
OG0024845		PHT81772.1
OG0024846		PHT81773.1
OG0024847		PHT81777.1
OG0024848		PHT81785.1
OG0024849		PHT81789.1
OG0024850		PHT81790.1
OG0024851		PHT81791.1
OG0024852		PHT81819.1
OG0024853		PHT81844.1
OG0024854		PHT81845.1
OG0024855		PHT81856.1
OG0024856		PHT81860.1
OG0024857		PHT81872.1
OG0024858		PHT81896.1
OG0024859		PHT81907.1
OG0024860		PHT81908.1
OG0024861		PHT81918.1
OG0024862		PHT81961.1
OG0024863		PHT81962.1
OG0024864		PHT81988.1
OG0024865		PHT82020.1
OG0024866		PHT82046.1
OG0024867		PHT82049.1
OG0024868		PHT82084.1
OG0024869		PHT82125.1
OG0024870		PHT82149.1
OG0024871		PHT82209.1
OG0024872		PHT82210.1
OG0024873		PHT82285.1
OG0024874		PHT82324.1
OG0024875		PHT82357.1
OG0024876		PHT82359.1
OG0024877		PHT82482.1
OG0024878		PHT82490.1
OG0024879		PHT82552.1
OG0024880		PHT82553.1
OG0024881		PHT82592.1
OG0024882		PHT82629.1
OG0024883		PHT82660.1
OG0024884		PHT82690.1
OG0024885		PHT82756.1
OG0024886		PHT82818.1
OG0024887		PHT82820.1
OG0024888		PHT82866.1
OG0024889		PHT82901.1
OG0024890		PHT82976.1
OG0024891		PHT83099.1
OG0024892		PHT83119.1
OG0024893		PHT83123.1
OG0024894		PHT83162.1
OG0024895		PHT83176.1
OG0024896		PHT83194.1
OG0024897		PHT83206.1
OG0024898		PHT83223.1
OG0024899		PHT83233.1
OG0024900		PHT83234.1
OG0024901		PHT83249.1
OG0024902		PHT83254.1
OG0024903		PHT83273.1
OG0024904		PHT83277.1
OG0024905		PHT83289.1
OG0024906		PHT83318.1
OG0024907		PHT83382.1
OG0024908		PHT83406.1
OG0024909		PHT83419.1
OG0024910		PHT83420.1
OG0024911		PHT83436.1
OG0024912		PHT83458.1
OG0024913		PHT83490.1
OG0024914		PHT83508.1
OG0024915		PHT83513.1
OG0024916		PHT83526.1
OG0024917		PHT83546.1
OG0024918		PHT83572.1
OG0024919		PHT83574.1
OG0024920		PHT83580.1
OG0024921		PHT83602.1
OG0024922		PHT83616.1
OG0024923		PHT83625.1
OG0024924		PHT83632.1
OG0024925		PHT83646.1
OG0024926		PHT83656.1
OG0024927		PHT83657.1
OG0024928		PHT83660.1
OG0024929		PHT83663.1
OG0024930		PHT83671.1
OG0024931		PHT83677.1
OG0024932		PHT83689.1
OG0024933		PHT83696.1
OG0024934		PHT83698.1
OG0024935		PHT83702.1
OG0024936		PHT83720.1
OG0024937		PHT83725.1
OG0024938		PHT83760.1
OG0024939		PHT83764.1
OG0024940		PHT83788.1
OG0024941		PHT83791.1
OG0024942		PHT83816.1
OG0024943		PHT83824.1
OG0024944		PHT83838.1
OG0024945		PHT83848.1
OG0024946		PHT83849.1
OG0024947		PHT83872.1
OG0024948		PHT83919.1
OG0024949		PHT83924.1
OG0024950		PHT83940.1
OG0024951		PHT83952.1
OG0024952		PHT83980.1
OG0024953		PHT83992.1
OG0024954		PHT83993.1
OG0024955		PHT83997.1
OG0024956		PHT84008.1
OG0024957		PHT84027.1
OG0024958		PHT84058.1
OG0024959		PHT84061.1
OG0024960		PHT84076.1
OG0024961		PHT84087.1
OG0024962		PHT84097.1
OG0024963		PHT84107.1
OG0024964		PHT84161.1
OG0024965		PHT84228.1
OG0024966		PHT84229.1
OG0024967		PHT84237.1
OG0024968		PHT84245.1
OG0024969		PHT84267.1
OG0024970		PHT84293.1
OG0024971		PHT84294.1
OG0024972		PHT84302.1
OG0024973		PHT84304.1
OG0024974		PHT84324.1
OG0024975		PHT84326.1
OG0024976		PHT84370.1
OG0024977		PHT84386.1
OG0024978		PHT84400.1
OG0024979		PHT84472.1
OG0024980		PHT84505.1
OG0024981		PHT84541.1
OG0024982		PHT84554.1
OG0024983		PHT84572.1
OG0024984		PHT84616.1
OG0024985		PHT84624.1
OG0024986		PHT84649.1
OG0024987		PHT84656.1
OG0024988		PHT84768.1
OG0024989		PHT84787.1
OG0024990		PHT84857.1
OG0024991		PHT84883.1
OG0024992		PHT84930.1
OG0024993		PHT84968.1
OG0024994		PHT84998.1
OG0024995		PHT85027.1
OG0024996		PHT85059.1
OG0024997		PHT85065.1
OG0024998		PHT85095.1
OG0024999		PHT85096.1
OG0025000		PHT85098.1
OG0025001		PHT85099.1
OG0025002		PHT85147.1
OG0025003		PHT85158.1
OG0025004		PHT85211.1
OG0025005		PHT85223.1
OG0025006		PHT85225.1
OG0025007		PHT85272.1
OG0025008		PHT85292.1
OG0025009		PHT85313.1
OG0025010		PHT85314.1
OG0025011		PHT85316.1
OG0025012		PHT85336.1
OG0025013		PHT85337.1
OG0025014		PHT85357.1
OG0025015		PHT85363.1
OG0025016		PHT85506.1
OG0025017		PHT85517.1
OG0025018		PHT85615.1
OG0025019		PHT85617.1
OG0025020		PHT85627.1
OG0025021		PHT85640.1
OG0025022		PHT85644.1
OG0025023		PHT85658.1
OG0025024		PHT85744.1
OG0025025		PHT85759.1
OG0025026		PHT85797.1
OG0025027		PHT85805.1
OG0025028		PHT85808.1
OG0025029		PHT85820.1
OG0025030		PHT85821.1
OG0025031		PHT85841.1
OG0025032		PHT85842.1
OG0025033		PHT85911.1
OG0025034		PHT85913.1
OG0025035		PHT85923.1
OG0025036		PHT85942.1
OG0025037		PHT85948.1
OG0025038		PHT86057.1
OG0025039		PHT86086.1
OG0025040		PHT86097.1
OG0025041		PHT86146.1
OG0025042		PHT86149.1
OG0025043		PHT86182.1
OG0025044		PHT86186.1
OG0025045		PHT86187.1
OG0025046		PHT86247.1
OG0025047		PHT86281.1
OG0025048		PHT86285.1
OG0025049		PHT86286.1
OG0025050		PHT86321.1
OG0025051		PHT86324.1
OG0025052		PHT86331.1
OG0025053		PHT86356.1
OG0025054		PHT86371.1
OG0025055		PHT86374.1
OG0025056		PHT86375.1
OG0025057		PHT86383.1
OG0025058		PHT86390.1
OG0025059		PHT86395.1
OG0025060		PHT86410.1
OG0025061		PHT86414.1
OG0025062		PHT86415.1
OG0025063		PHT86420.1
OG0025064		PHT86423.1
OG0025065		PHT86437.1
OG0025066		PHT86439.1
OG0025067		PHT86476.1
OG0025068		PHT86496.1
OG0025069		PHT86505.1
OG0025070		PHT86537.1
OG0025071		PHT86546.1
OG0025072		PHT86547.1
OG0025073		PHT86548.1
OG0025074		PHT86569.1
OG0025075		PHT86577.1
OG0025076		PHT86582.1
OG0025077		PHT86584.1
OG0025078		PHT86598.1
OG0025079		PHT86613.1
OG0025080		PHT86630.1
OG0025081		PHT86672.1
OG0025082		PHT86682.1
OG0025083		PHT86697.1
OG0025084		PHT86734.1
OG0025085		PHT86754.1
OG0025086		PHT86757.1
OG0025087		PHT86765.1
OG0025088		PHT86768.1
OG0025089		PHT86772.1
OG0025090		PHT86793.1
OG0025091		PHT86824.1
OG0025092		PHT86839.1
OG0025093		PHT86854.1
OG0025094		PHT86879.1
OG0025095		PHT86882.1
OG0025096		PHT86886.1
OG0025097		PHT86887.1
OG0025098		PHT86888.1
OG0025099		PHT86890.1
OG0025100		PHT86898.1
OG0025101		PHT86901.1
OG0025102		PHT86907.1
OG0025103		PHT86912.1
OG0025104		PHT86913.1
OG0025105		PHT86919.1
OG0025106		PHT86927.1
OG0025107		PHT86944.1
OG0025108		PHT86986.1
OG0025109		PHT86993.1
OG0025110		PHT87005.1
OG0025111		PHT87033.1
OG0025112		PHT87128.1
OG0025113		PHT87165.1
OG0025114		PHT87167.1
OG0025115		PHT87169.1
OG0025116		PHT87171.1
OG0025117		PHT87173.1
OG0025118		PHT87174.1
OG0025119		PHT87192.1
OG0025120		PHT87199.1
OG0025121		PHT87263.1
OG0025122		PHT87269.1
OG0025123		PHT87296.1
OG0025124		PHT87308.1
OG0025125		PHT87316.1
OG0025126		PHT87321.1
OG0025127		PHT87330.1
OG0025128		PHT87377.1
OG0025129		PHT87395.1
OG0025130		PHT87424.1
OG0025131		PHT87463.1
OG0025132		PHT87479.1
OG0025133		PHT87502.1
OG0025134		PHT87512.1
OG0025135		PHT87618.1
OG0025136		PHT87657.1
OG0025137		PHT87659.1
OG0025138		PHT87927.1
OG0025139		PHT87940.1
OG0025140		PHT87975.1
OG0025141		PHT88009.1
OG0025142		PHT88044.1
OG0025143		PHT88062.1
OG0025144		PHT88066.1
OG0025145		PHT88067.1
OG0025146		PHT88076.1
OG0025147		PHT88096.1
OG0025148		PHT88132.1
OG0025149		PHT88158.1
OG0025150		PHT88164.1
OG0025151		PHT88171.1
OG0025152		PHT88218.1
OG0025153		PHT88222.1
OG0025154		PHT88246.1
OG0025155		PHT88255.1
OG0025156		PHT88364.1
OG0025157		PHT88372.1
OG0025158		PHT88373.1
OG0025159		PHT88379.1
OG0025160		PHT88415.1
OG0025161		PHT88416.1
OG0025162		PHT88435.1
OG0025163		PHT88487.1
OG0025164		PHT88496.1
OG0025165		PHT88521.1
OG0025166		PHT88522.1
OG0025167		PHT88560.1
OG0025168		PHT88562.1
OG0025169		PHT88602.1
OG0025170		PHT88622.1
OG0025171		PHT88716.1
OG0025172		PHT88719.1
OG0025173		PHT88730.1
OG0025174		PHT88811.1
OG0025175		PHT88844.1
OG0025176		PHT88904.1
OG0025177		PHT88921.1
OG0025178		PHT88946.1
OG0025179		PHT88965.1
OG0025180		PHT88971.1
OG0025181		PHT88977.1
OG0025182		PHT88986.1
OG0025183		PHT89013.1
OG0025184		PHT89015.1
OG0025185		PHT89046.1
OG0025186		PHT89067.1
OG0025187		PHT89083.1
OG0025188		PHT89090.1
OG0025189		PHT89110.1
OG0025190		PHT89127.1
OG0025191		PHT89128.1
OG0025192		PHT89132.1
OG0025193		PHT89150.1
OG0025194		PHT89159.1
OG0025195		PHT89160.1
OG0025196		PHT89163.1
OG0025197		PHT89174.1
OG0025198		PHT89184.1
OG0025199		PHT89198.1
OG0025200		PHT89205.1
OG0025201		PHT89228.1
OG0025202		PHT89247.1
OG0025203		PHT89248.1
OG0025204		PHT89262.1
OG0025205		PHT89273.1
OG0025206		PHT89275.1
OG0025207		PHT89299.1
OG0025208		PHT89300.1
OG0025209		PHT89303.1
OG0025210		PHT89307.1
OG0025211		PHT89312.1
OG0025212		PHT89320.1
OG0025213		PHT89329.1
OG0025214		PHT89338.1
OG0025215		PHT89355.1
OG0025216		PHT89364.1
OG0025217		PHT89381.1
OG0025218		PHT89396.1
OG0025219		PHT89397.1
OG0025220		PHT89409.1
OG0025221		PHT89413.1
OG0025222		PHT89414.1
OG0025223		PHT89421.1
OG0025224		PHT89439.1
OG0025225		PHT89441.1
OG0025226		PHT89442.1
OG0025227		PHT89488.1
OG0025228		PHT89498.1
OG0025229		PHT89518.1
OG0025230		PHT89555.1
OG0025231		PHT89587.1
OG0025232		PHT89609.1
OG0025233		PHT89646.1
OG0025234		PHT89663.1
OG0025235		PHT89666.1
OG0025236		PHT89669.1
OG0025237		PHT89683.1
OG0025238		PHT89689.1
OG0025239		PHT89707.1
OG0025240		PHT89740.1
OG0025241		PHT89743.1
OG0025242		PHT89830.1
OG0025243		PHT89844.1
OG0025244		PHT89867.1
OG0025245		PHT89868.1
OG0025246		PHT89881.1
OG0025247		PHT89890.1
OG0025248		PHT89936.1
OG0025249		PHT89942.1
OG0025250		PHT89944.1
OG0025251		PHT89951.1
OG0025252		PHT89973.1
OG0025253		PHT89977.1
OG0025254		PHT90016.1
OG0025255		PHT90018.1
OG0025256		PHT90019.1
OG0025257		PHT90067.1
OG0025258		PHT90068.1
OG0025259		PHT90079.1
OG0025260		PHT90105.1
OG0025261		PHT90244.1
OG0025262		PHT90249.1
OG0025263		PHT90261.1
OG0025264		PHT90277.1
OG0025265		PHT90375.1
OG0025266		PHT90427.1
OG0025267		PHT90438.1
OG0025268		PHT90508.1
OG0025269		PHT90681.1
OG0025270		PHT90808.1
OG0025271		PHT90826.1
OG0025272		PHT90840.1
OG0025273		PHT90857.1
OG0025274		PHT90877.1
OG0025275		PHT90899.1
OG0025276		PHT90936.1
OG0025277		PHT90969.1
OG0025278		PHT90985.1
OG0025279		PHT91008.1
OG0025280		PHT91029.1
OG0025281		PHT91052.1
OG0025282		PHT91058.1
OG0025283		PHT91087.1
OG0025284		PHT91098.1
OG0025285		PHT91151.1
OG0025286		PHT91186.1
OG0025287		PHT91206.1
OG0025288		PHT91216.1
OG0025289		PHT91247.1
OG0025290		PHT91324.1
OG0025291		PHT91343.1
OG0025292		PHT91356.1
OG0025293		PHT91392.1
OG0025294		PHT91472.1
OG0025295		PHT91477.1
OG0025296		PHT91526.1
OG0025297		PHT91545.1
OG0025298		PHT91547.1
OG0025299		PHT91641.1
OG0025300		PHT91658.1
OG0025301		PHT91681.1
OG0025302		PHT91709.1
OG0025303		PHT91787.1
OG0025304		PHT91798.1
OG0025305		PHT91812.1
OG0025306		PHT91860.1
OG0025307		PHT91895.1
OG0025308		PHT91948.1
OG0025309		PHT91951.1
OG0025310		PHT92035.1
OG0025311		PHT92057.1
OG0025312		PHT92074.1
OG0025313		PHT92102.1
OG0025314		PHT92126.1
OG0025315		PHT92252.1
OG0025316		PHT92277.1
OG0025317		PHT92383.1
OG0025318		PHT92384.1
OG0025319		PHT92443.1
OG0025320		PHT92453.1
OG0025321		PHT92455.1
OG0025322		PHT92474.1
OG0025323		PHT92603.1
OG0025324		PHT92619.1
OG0025325		PHT92651.1
OG0025326		PHT92652.1
OG0025327		PHT92654.1
OG0025328		PHT92756.1
OG0025329		PHT92779.1
OG0025330		PHT92799.1
OG0025331		PHT92810.1
OG0025332		PHT92851.1
OG0025333		PHT92865.1
OG0025334		PHT92876.1
OG0025335		PHT92909.1
OG0025336		PHT92914.1
OG0025337		PHT92932.1
OG0025338		PHT92960.1
OG0025339		PHT92961.1
OG0025340		PHT92963.1
OG0025341		PHT92969.1
OG0025342		PHT92970.1
OG0025343		PHT93012.1
OG0025344		PHT93094.1
OG0025345		PHT93169.1
OG0025346		PHT93189.1
OG0025347		PHT93207.1
OG0025348		PHT93243.1
OG0025349		PHT93283.1
OG0025350		PHT93306.1
OG0025351		PHT93348.1
OG0025352		PHT93415.1
OG0025353		PHT93487.1
OG0025354		PHT93520.1
OG0025355		PHT93524.1
OG0025356		PHT93612.1
OG0025357		PHT93614.1
OG0025358		PHT93616.1
OG0025359		PHT93622.1
OG0025360		PHT93644.1
OG0025361		PHT93660.1
OG0025362		PHT93681.1
OG0025363		PHT93727.1
OG0025364		PHT93764.1
OG0025365		PHT93765.1
OG0025366		PHT93779.1
OG0025367		PHT93827.1
OG0025368		PHT93889.1
OG0025369		PHT93896.1
OG0025370		PHT93909.1
OG0025371		PHT93947.1
OG0025372		PHT93962.1
OG0025373		PHT93985.1
OG0025374		PHT93986.1
OG0025375		PHT94046.1
OG0025376		PHT94050.1
OG0025377		PHT94069.1
OG0025378		PHT94102.1
OG0025379		PHT94125.1
OG0025380		PHT94139.1
OG0025381		PHT94149.1
OG0025382		PHT94164.1
OG0025383		PHT94178.1
OG0025384		PHT94180.1
OG0025385		PHT94209.1
OG0025386		PHT94225.1
OG0025387		PHT94233.1
OG0025388		PHT94246.1
OG0025389		PHT94249.1
OG0025390		PHT94253.1
OG0025391		PHT94254.1
OG0025392		PHT94276.1
OG0025393		PHT94289.1
OG0025394		PHT94295.1
OG0025395		PHT94310.1
OG0025396		PHT94313.1
OG0025397		PHT94322.1
OG0025398		PHT94332.1
OG0025399		PHT94340.1
OG0025400		PHT94343.1
OG0025401		PHT94359.1
OG0025402		PHT94376.1
OG0025403		PHT94395.1
OG0025404		PHT94466.1
OG0025405		PHT94477.1
OG0025406		PHT94484.1
OG0025407		PHT94485.1
OG0025408		PHT94489.1
OG0025409		PHT94510.1
OG0025410		PHT94523.1
OG0025411		PHT94540.1
OG0025412		PHT94551.1
OG0025413		PHT94568.1
OG0025414		PHT94572.1
OG0025415		PHT94616.1
OG0025416		PHT94625.1
OG0025417		PHT94632.1
OG0025418		PHT94681.1
OG0025419		PHT94725.1
OG0025420		PHT94796.1
OG0025421		PHT94835.1
OG0025422		PHT94841.1
OG0025423		PHT94864.1
OG0025424		PHT94869.1
OG0025425		PHT94870.1
OG0025426		PHT94910.1
OG0025427		PHT94981.1
OG0025428		PHT95005.1
OG0025429		PHT95018.1
OG0025430		PHT95053.1
OG0025431		PHT95207.1
