Orthogroup	pepper	lycopersicum
OG0014091	PHT76958.1	Solyc07g056410.3.1
OG0014093	PHT76947.1	Solyc07g056490.4.1
OG0014094	PHT76946.1	Solyc07g056500.4.1
OG0014095	PHT76945.1	Solyc07g056510.3.1
OG0014096	PHT76935.1	Solyc07g056600.1.1
OG0014098	PHT76934.1	Solyc07g056630.3.1
OG0014099	PHT76962.1	Solyc07g061780.4.1
OG0014100	PHT76972.1	Solyc07g061880.3.1
OG0014101	PHT76976.1	Solyc07g061920.4.1
OG0014102	PHT76982.1	Solyc07g061980.2.1
OG0014103	PHT76985.1	Solyc07g061990.3.1
OG0014105	PHT76988.1	Solyc07g062020.2.1
OG0014106	PHT76990.1	Solyc07g062030.3.1
OG0014107	PHT76991.1	Solyc07g062040.3.1
OG0014108	PHT76992.1	Solyc07g062050.3.1
OG0014109	PHT76993.1	Solyc07g062060.3.1
OG0014110	PHT76994.1	Solyc07g062070.3.1
OG0014111	PHT76996.1	Solyc07g062090.3.1
OG0014112	PHT76997.1	Solyc07g062100.4.1
OG0014113	PHT76998.1	Solyc07g062110.3.1
OG0014114	PHT77002.1	Solyc07g062150.3.1
OG0014115	PHT77003.1	Solyc07g062160.3.1
OG0014116	PHT77005.1	Solyc07g062180.4.1
OG0014117	PHT77006.1	Solyc07g062190.4.1
OG0014118	PHT77012.1	Solyc07g062230.4.1
OG0014119	PHT77014.1	Solyc07g062240.1.1
OG0014120	PHT77021.1	Solyc07g062250.3.1
OG0014121	PHT77022.1	Solyc07g062260.3.1
OG0014122	PHT77027.1	Solyc07g062290.3.1
OG0014123	PHT77028.1	Solyc07g062300.3.1
OG0014124	PHT77035.1	Solyc07g062390.4.1
OG0014125	PHT77036.1	Solyc07g062400.3.1
OG0014127	PHT77037.1	Solyc07g062430.3.1
OG0014128	PHT77038.1	Solyc07g062440.1.1
OG0014129	PHT77041.1	Solyc07g062470.4.1
OG0014130	PHT77063.1	Solyc07g062540.3.1
OG0014131	PHT77065.1	Solyc07g062560.3.1
OG0014132	PHT77069.1	Solyc07g062600.4.1
OG0014133	PHT77071.1	Solyc07g062610.4.1
OG0014134	PHT77072.1	Solyc07g062620.3.1
OG0014135	PHT77073.1	Solyc07g062630.1.1
OG0014136	PHT77075.1	Solyc07g062640.3.1
OG0014137	PHT77081.1	Solyc07g062710.4.1
OG0014138	PHT77083.1	Solyc07g062750.4.1
OG0014139	PHT77084.1	Solyc07g062770.2.1
OG0014140	PHT77085.1	Solyc07g062780.3.1
OG0014141	PHT77086.1	Solyc07g062790.1.1
OG0014142	PHT77089.1	Solyc07g062820.1.1
OG0014143	PHT77090.1	Solyc07g062840.3.1
OG0014144	PHT77091.1	Solyc07g062860.3.1
OG0014146	PHT77093.1	Solyc07g062930.3.1
OG0014147	PHT77094.1	Solyc07g062940.4.1
OG0014148	PHT77095.1	Solyc07g062950.4.1
OG0014149	PHT77096.1	Solyc07g062960.1.1
OG0014150	PHT77097.1	Solyc07g062970.3.1
OG0014151	PHT77101.1	Solyc07g063010.3.1
OG0014152	PHT77105.1	Solyc07g063040.3.1
OG0014153	PHT77106.1	Solyc07g063070.1.1
OG0014154	PHT77107.1	Solyc07g063080.4.1
OG0014155	PHT77114.1	Solyc07g063140.1.1
OG0014156	PHT77116.1	Solyc07g063150.3.1
OG0014157	PHT77119.1	Solyc07g063180.3.1
OG0014158	PHT77120.1	Solyc07g063190.3.1
OG0014159	PHT77121.1	Solyc07g063210.3.1
OG0014160	PHT77122.1	Solyc07g063220.4.1
OG0014161	PHT77123.1	Solyc07g063230.3.1
OG0014162	PHT77124.1	Solyc07g063240.4.1
OG0014163	PHT77125.1	Solyc07g063260.4.1
OG0014164	PHT77126.1	Solyc07g063280.3.1
OG0014165	PHT77127.1	Solyc07g063290.3.1
OG0014166	PHT77128.1	Solyc07g063300.3.1
OG0014167	PHT77131.1	Solyc07g063310.3.1
OG0014168	PHT77132.1	Solyc07g063320.3.1
OG0014169	PHT77134.1	Solyc07g063345.1.1
OG0014170	PHT77137.1	Solyc07g063360.1.1
OG0014171	PHT77144.1	Solyc07g063430.3.1
OG0014172	PHT77146.1	Solyc07g063440.3.1
OG0014173	PHT77147.1	Solyc07g063460.3.1
OG0014174	PHT77153.1	Solyc07g063510.3.1
OG0014175	PHT77154.1	Solyc07g063520.3.1
OG0014176	PHT77155.1	Solyc07g063540.3.1
OG0014177	PHT77157.1	Solyc07g063550.3.1
OG0014178	PHT77158.1	Solyc07g063560.4.1
OG0014179	PHT77159.1	Solyc07g063570.4.1
OG0014181	PHT77162.1	Solyc07g063610.4.1
OG0014182	PHT77164.1	Solyc07g063630.3.1
OG0014183	PHT77165.1	Solyc07g063640.1.1
OG0014184	PHT77166.1	Solyc07g063650.4.1
OG0014185	PHT77167.1	Solyc07g063670.2.1
OG0014186	PHT77170.1	Solyc07g063690.1.1
OG0014187	PHT77176.1	Solyc07g063740.2.1
OG0014188	PHT91352.1	Solyc07g063790.1.1
OG0014189	PHT77188.1	Solyc07g063860.4.1
OG0014190	PHT77189.1	Solyc07g063880.4.1
OG0014192	PHT77195.1	Solyc07g063950.3.1
OG0014193	PHT62873.1	Solyc07g063960.3.1
OG0014194	PHT77196.1	Solyc07g063970.3.1
OG0014195	PHT77225.1	Solyc07g064020.4.1
OG0014196	PHT77227.1	Solyc07g064040.3.1
OG0014197	PHT77232.1	Solyc07g064080.4.1
OG0014198	PHT77233.1	Solyc07g064090.3.1
OG0014199	PHT77288.1	Solyc07g064150.4.1
OG0014200	PHT77287.1	Solyc07g064160.3.1
OG0014201	PHT77283.1	Solyc07g064240.4.1
OG0014202	PHT77281.1	Solyc07g064260.2.1
OG0014203	PHT77277.1	Solyc07g064300.3.1
OG0014204	PHT77275.1	Solyc07g064320.3.1
OG0014205	PHT77274.1	Solyc07g064330.3.1
OG0014206	PHT77273.1	Solyc07g064340.3.1
OG0014207	PHT94672.1	Solyc07g064350.3.1
OG0014208	PHT77266.1	Solyc07g064410.1.1
OG0014209	PHT77261.1	Solyc07g064470.4.1
OG0014210	PHT77259.1	Solyc07g064480.1.1
OG0014211	PHT77258.1	Solyc07g064490.4.1
OG0014212	PHT77256.1	Solyc07g064520.3.1
OG0014213	PHT77255.1	Solyc07g064550.3.1
OG0014214	PHT77254.1	Solyc07g064560.4.1
OG0014215	PHT77252.1	Solyc07g064570.3.1
OG0014216	PHT77251.1	Solyc07g064580.3.1
OG0014217	PHT77249.1	Solyc07g064590.3.1
OG0014218	PHT77246.1	Solyc07g064625.1.1
OG0014219	PHT77245.1	Solyc07g064630.4.1
OG0014220	PHT77243.1	Solyc07g064640.3.1
OG0014221	PHT77242.1	Solyc07g064650.3.1
OG0014222	PHT77241.1	Solyc07g064660.1.1
OG0014223	PHT77238.1	Solyc07g064690.1.1
OG0014224	PHT77300.1	Solyc07g064700.4.1
OG0014225	PHT77301.1	Solyc07g064710.3.1
OG0014226	PHT77302.1	Solyc07g064720.3.1
OG0014227	PHT77303.1	Solyc07g064730.2.1
OG0014228	PHT77304.1	Solyc07g064740.3.1
OG0014229	PHT77306.1	Solyc07g064790.4.1
OG0014230	PHT77310.1	Solyc07g064820.1.1
OG0014231	PHT77311.1	Solyc07g064830.3.1
OG0014232	PHT77317.1	Solyc07g064900.3.1
OG0014233	PHT77319.1	Solyc07g064920.3.1
OG0014234	PHT77321.1	Solyc07g064930.3.1
OG0014235	PHT77322.1	Solyc07g064940.3.1
OG0014236	PHT77324.1	Solyc07g064960.2.1
OG0014237	PHT77326.1	Solyc07g064980.3.1
OG0014238	PHT77329.1	Solyc07g065000.3.1
OG0014239	PHT77330.1	Solyc07g065010.4.1
OG0014240	PHT91862.1	Solyc07g065090.2.1
OG0014241	PHT77337.1	Solyc07g065110.1.1
OG0014242	PHT77340.1	Solyc07g065130.3.1
OG0014243	PHT77342.1	Solyc07g065140.4.1
OG0014244	PHT77345.1	Solyc07g065180.3.1
OG0014246	PHT77346.1	Solyc07g065200.3.1
OG0014247	PHT77348.1	Solyc07g065220.3.1
OG0014248	PHT77349.1	Solyc07g065240.3.1
OG0014249	PHT77350.1	Solyc07g065250.3.1
OG0014250	PHT77351.1	Solyc07g065260.4.1
OG0014251	PHT77353.1	Solyc07g065275.1.1
OG0014252	PHT77355.1	Solyc07g065290.3.1
OG0014253	PHT77357.1	Solyc07g065300.3.1
OG0014254	PHT77358.1	Solyc07g065310.3.1
OG0014255	PHT77359.1	Solyc07g065320.4.1
OG0014256	PHT77360.1	Solyc07g065330.3.1
OG0014257	PHT77361.1	Solyc07g065340.1.1
OG0014258	PHT77364.1	Solyc07g065380.4.1
OG0014259	PHT77366.1	Solyc07g065410.1.1
OG0014260	PHT84313.1	Solyc07g065420.1.1
OG0014261	PHT77375.1	Solyc07g065460.1.1
OG0014262	PHT77376.1	Solyc07g065470.4.1
OG0014263	PHT77377.1	Solyc07g065490.3.1
OG0014264	PHT77378.1	Solyc07g065500.2.1
OG0014265	PHT77402.1	Solyc07g065600.3.1
OG0014266	PHT77407.1	Solyc07g065630.4.1
OG0014267	PHT77408.1	Solyc07g065640.3.1
OG0014268	PHT77409.1	Solyc07g065650.2.1
OG0014269	PHT77412.1	Solyc07g065680.3.1
OG0014270	PHT77415.1	Solyc07g065690.3.1
OG0014271	PHT77416.1	Solyc07g065700.4.1
OG0014272	PHT77418.1	Solyc07g065730.1.1
OG0014273	PHT77420.1	Solyc07g065745.1.1
OG0014274	PHT77421.1	Solyc07g065760.3.1
OG0014275	PHT77422.1	Solyc07g065770.3.1
OG0014276	PHT77428.1	Solyc07g065850.3.1
OG0014277	PHT77429.1	Solyc07g065860.3.1
OG0014278	PHT77430.1	Solyc07g065870.3.1
OG0014279	PHT77432.1	Solyc07g065880.4.1
OG0014280	PHT77434.1	Solyc07g065900.3.1
OG0014281	PHT77435.1	Solyc07g065910.1.1
OG0014282	PHT77437.1	Solyc07g065920.4.1
OG0014283	PHT77439.1	Solyc07g065923.1.1
OG0014284	PHT77441.1	Solyc07g065930.3.1
OG0014285	PHT77442.1	Solyc07g065940.1.1
OG0014286	PHT77446.1	Solyc07g065990.1.1
OG0014287	PHT77452.1	Solyc07g066020.2.1
OG0014288	PHT77453.1	Solyc07g066030.4.1
OG0014289	PHT77456.1	Solyc07g066070.3.1
OG0014290	PHT77457.1	Solyc07g066080.3.1
OG0014291	PHT77463.1	Solyc07g066150.1.1
OG0014292	PHT77464.1	Solyc07g066160.1.1
OG0014293	PHT77467.1	Solyc07g066190.3.1
OG0014294	PHT77552.1	Solyc07g066250.1.1
OG0014295	PHT77549.1	Solyc07g066290.3.1
OG0014296	PHT77548.1	Solyc07g066310.3.1
OG0014297	PHT77545.1	Solyc07g066330.3.1
OG0014298	PHT77544.1	Solyc07g066340.3.1
OG0014299	PHT77542.1	Solyc07g066370.3.1
OG0014300	PHT77541.1	Solyc07g066390.1.1
OG0014301	PHT77540.1	Solyc07g066400.1.1
OG0014302	PHT77538.1	Solyc07g066430.3.1
OG0014303	PHT77536.1	Solyc07g066440.4.1
OG0014304	PHT77533.1	Solyc07g066470.3.1
OG0014305	PHT77531.1	Solyc07g066480.3.1
OG0014306	PHT77530.1	Solyc07g066510.4.1
OG0014307	PHT77529.1	Solyc07g066520.3.1
OG0014308	PHT77528.1	Solyc07g066530.4.1
OG0014309	PHT77525.1	Solyc07g066560.1.1
OG0014310	PHT69517.1	Solyc07g066570.4.1
OG0014311	PHT77521.1	Solyc07g066600.3.1
OG0014312	PHT77520.1	Solyc07g066610.3.1
OG0014313	PHT77517.1	Solyc07g066640.3.1
OG0014314	PHT77516.1	Solyc07g066660.4.1
OG0014315	PHT64717.1	Solyc08g005000.4.1
OG0014316	PHT96146.1	Solyc08g005010.4.1
OG0014319	PHT95868.1	Solyc08g005170.3.1
OG0014320	PHT95865.1	Solyc08g005210.3.1
OG0014321	PHT95861.1	Solyc08g005260.2.1
OG0014322	PHT95860.1	Solyc08g005270.3.1
OG0014323	PHT95841.1	Solyc08g005290.3.1
OG0014324	PHT95843.1	Solyc08g005300.3.1
OG0014326	PHT95848.1	Solyc08g005390.1.1
OG0014327	PHT95849.1	Solyc08g005400.4.1
OG0014328	PHT95837.1	Solyc08g005430.3.1
OG0014329	PHT95835.1	Solyc08g005450.3.1
OG0014330	PHT95834.1	Solyc08g005460.3.1
OG0014331	PHT65302.1	Solyc08g005510.3.1
OG0014332	PHT74013.1	Solyc08g005520.3.1
OG0014333	PHT95965.1	Solyc08g005590.4.1
OG0014334	PHT95954.1	Solyc08g005620.3.1
OG0014335	PHT95952.1	Solyc08g150102.1.1
OG0014336	PHT95948.1	Solyc08g005780.4.1
OG0014337	PHT64287.1	Solyc08g005800.4.1
OG0014338	PHT95933.1	Solyc08g005860.3.1
OG0014339	PHT95909.1	Solyc08g005900.4.1
OG0014340	PHT95899.1	Solyc08g005950.2.1
OG0014341	PHT95896.1	Solyc08g005960.2.1
OG0014342	PHT95895.1	Solyc08g005970.3.1
OG0014343	PHT95893.1	Solyc08g005980.3.1
OG0014344	PHT95892.1	Solyc08g005985.1.1
OG0014345	PHT95891.1	Solyc08g006000.3.1
OG0014346	PHT95886.1	Solyc08g006070.4.1
OG0014347	PHT95885.1	Solyc08g006080.1.1
OG0014348	PHT95884.1	Solyc08g006090.3.1
OG0014349	PHT95882.1	Solyc08g006110.4.1
OG0014350	PHT95874.1	Solyc08g006150.3.1
OG0014351	PHT95871.1	Solyc08g006160.4.1
OG0014352	PHT95826.1	Solyc08g006180.4.1
OG0014353	PHT95814.1	Solyc08g006250.2.1
OG0014354	PHT95811.1	Solyc08g006270.1.1
OG0014355	PHT95808.1	Solyc08g006310.3.1
OG0014356	PHT95800.1	Solyc08g006420.3.1
OG0014357	PHT95799.1	Solyc08g006430.4.1
OG0014358	PHT95797.1	Solyc08g006440.4.1
OG0014359	PHT95794.1	Solyc08g006480.3.1
OG0014360	PHT95775.1	Solyc08g006510.3.1
OG0014361	PHT95774.1	Solyc08g006520.1.1
OG0014362	PHT95771.1	Solyc08g006530.4.1
OG0014363	PHT95770.1	Solyc08g006540.4.1
OG0014364	PHT78274.1	Solyc08g006550.4.1
OG0014366	PHT70576.1	Solyc08g006610.3.1
OG0014367	PHT64545.1	Solyc08g006620.3.1
OG0014368	PHT64551.1	Solyc08g006640.3.1
OG0014369	PHT64552.1	Solyc08g006650.3.1
OG0014370	PHT63551.1	Solyc08g006660.2.1
OG0014371	PHT63554.1	Solyc08g006680.3.1
OG0014372	PHT63555.1	Solyc08g006690.1.1
OG0014373	PHT63556.1	Solyc08g006700.3.1
OG0014374	PHT64087.1	Solyc08g006720.4.1
OG0014375	PHT64088.1	Solyc08g006730.1.1
OG0014376	PHT62690.1	Solyc08g006760.4.1
OG0014377	PHT95745.1	Solyc08g006780.3.1
OG0014378	PHT95760.1	Solyc08g006810.1.1
OG0014379	PHT95757.1	Solyc08g006830.3.1
OG0014380	PHT93254.1	Solyc08g006870.4.1
OG0014381	PHT95658.1	Solyc08g006930.3.1
OG0014382	PHT63629.1	Solyc08g006970.4.1
OG0014383	PHT96148.1	Solyc08g006990.3.1
OG0014384	PHT96150.1	Solyc08g007010.4.1
OG0014385	PHT96151.1	Solyc08g007030.3.1
OG0014386	PHT96152.1	Solyc08g007040.3.1
OG0014387	PHT96153.1	Solyc08g007050.2.1
OG0014388	PHT78929.1	Solyc08g007150.1.1
OG0014389	PHT96162.1	Solyc08g007160.3.1
OG0014390	PHT96164.1	Solyc08g007170.1.1
OG0014391	PHT96167.1	Solyc08g007200.4.1
OG0014393	PHT96170.1	Solyc08g007240.4.1
OG0014394	PHT95982.1	Solyc08g007320.3.1
OG0014395	PHT95983.1	Solyc08g007330.3.1
OG0014396	PHT95988.1	Solyc08g007370.3.1
OG0014397	PHT95989.1	Solyc08g007380.4.1
OG0014398	PHT95990.1	Solyc08g007390.2.1
OG0014399	PHT95993.1	Solyc08g007410.4.1
OG0014400	PHT96102.1	Solyc08g007440.2.1
OG0014401	PHT96100.1	Solyc08g007460.3.1
OG0014402	PHT96098.1	Solyc08g007490.3.1
OG0014403	PHT96096.1	Solyc08g007510.3.1
OG0014404	PHT96095.1	Solyc08g007520.4.1
OG0014405	PHT96094.1	Solyc08g007530.4.1
OG0014406	PHT96108.1	Solyc08g007580.4.1
OG0014407	PHT96109.1	Solyc08g007590.3.1
OG0014408	PHT96126.1	Solyc08g007820.1.1
OG0014409	PHT96131.1	Solyc08g007840.3.1
OG0014411	PHT96005.1	Solyc08g007950.3.1
OG0014412	PHT96007.1	Solyc08g007960.1.1
OG0014413	PHT96009.1	Solyc08g007980.3.1
OG0014414	PHT96010.1	Solyc08g007990.3.1
OG0014415	PHT96015.1	Solyc08g008040.3.1
OG0014416	PHT81748.1	Solyc08g008110.2.1
OG0014417	PHT96021.1	Solyc08g008140.3.1
OG0014418	PHT96025.1	Solyc08g008210.3.1
OG0014419	PHT96028.1	Solyc08g008240.3.1
OG0014420	PHT96030.1	Solyc08g008250.3.1
OG0014421	PHT96047.1	Solyc08g008260.2.1
OG0014422	PHT96048.1	Solyc08g008270.4.1
OG0014423	PHT92272.1	Solyc08g008290.3.1
OG0014424	PHT96053.1	Solyc08g008305.1.1
OG0014426	PHT96057.1	Solyc08g008350.3.1
OG0014427	PHT96059.1	Solyc08g008370.3.1
OG0014428	PHT96060.1	Solyc08g008380.4.1
OG0014429	PHT96064.1	Solyc08g008480.4.1
OG0014430	PHT96066.1	Solyc08g008530.1.1
OG0014431	PHT96070.1	Solyc08g008600.3.1
OG0014432	PHT96073.1	Solyc08g008630.4.1
OG0014433	PHT96078.1	Solyc08g013670.3.1
OG0014434	PHT96079.1	Solyc08g013680.4.1
OG0014435	PHT96081.1	Solyc08g013710.4.1
OG0014436	PHT96082.1	Solyc08g013720.4.1
OG0014437	PHT96084.1	Solyc08g013730.3.1
OG0014438	PHT96085.1	Solyc08g013740.4.1
OG0014439	PHT95663.1	Solyc08g013850.1.1
OG0014440	PHT95662.1	Solyc08g013860.3.1
OG0014441	PHT95650.1	Solyc08g013880.4.1
OG0014442	PHT95651.1	Solyc08g013900.3.1
OG0014443	PHT95646.1	Solyc08g013910.4.1
OG0014444	PHT95648.1	Solyc08g013920.3.1
OG0014445	PHT77889.1	Solyc08g013930.4.1
OG0014446	PHT95674.1	Solyc08g013980.4.1
OG0014447	PHT95675.1	Solyc08g013990.3.1
OG0014448	PHT95680.1	Solyc08g014030.1.1
OG0014449	PHT95682.1	Solyc08g014040.3.1
OG0014450	PHT95636.1	Solyc08g014080.4.1
OG0014451	PHT95635.1	Solyc08g014100.1.1
OG0014452	PHT95631.1	Solyc08g014120.3.1
OG0014453	PHT95620.1	Solyc08g014230.4.1
OG0014454	PHT95618.1	Solyc08g014280.3.1
OG0014455	PHT95616.1	Solyc08g014290.1.1
OG0014456	PHT95615.1	Solyc08g014300.4.1
OG0014457	PHT95606.1	Solyc08g014340.3.1
OG0014458	PHT95587.1	Solyc08g014430.3.1
OG0014459	PHT95579.1	Solyc08g014470.4.1
OG0014460	PHT95578.1	Solyc08g014480.4.1
OG0014461	PHT95898.1	Solyc08g014510.3.1
OG0014462	PHT67605.1	Solyc08g014590.2.1
OG0014463	PHT95570.1	Solyc08g014600.4.1
OG0014464	PHT95566.1	Solyc08g015630.3.1
OG0014465	PHT95564.1	Solyc08g015650.3.1
OG0014466	PHT95563.1	Solyc08g015660.3.1
OG0014467	PHT95562.1	Solyc08g015670.4.1
OG0014468	PHT95558.1	Solyc08g015770.4.1
OG0014469	PHT95544.1	Solyc08g016050.4.1
OG0014470	PHT95547.1	Solyc08g016080.3.1
OG0014471	PHT74128.1	Solyc08g016090.4.1
OG0014472	PHT73999.1	Solyc08g016160.3.1
OG0014473	PHT74155.1	Solyc08g016190.4.1
OG0014474	PHT95583.1	Solyc08g016620.3.1
OG0014475	PHT95582.1	Solyc08g016660.2.1
OG0014476	PHT74082.1	Solyc08g016670.3.1
OG0014477	PHT74143.1	Solyc08g036570.1.1
OG0014478	PHT73989.1	Solyc08g048550.3.1
OG0014479	PHT74061.1	Solyc08g048500.3.1
OG0014480	PHT74060.1	Solyc08g048450.4.1
OG0014481	PHT72894.1	Solyc08g048240.4.1
OG0014482	PHT80119.1	Solyc08g045860.1.1
OG0014483	PHT63309.1	Solyc08g045850.3.1
OG0014484	PHT74124.1	Solyc08g045640.3.1
OG0014485	PHT62724.1	Solyc08g044400.3.1
OG0014486	PHT85449.1	Solyc08g044390.1.1
OG0014487	PHT75587.1	Solyc08g044345.1.1
OG0014488	PHT74085.1	Solyc08g044330.2.1
OG0014489	PHT90867.1	Solyc08g043180.3.1
OG0014490	PHT74303.1	Solyc08g043140.4.1
OG0014491	PHT66791.1	Solyc08g042140.3.1
OG0014492	PHT93936.1	Solyc08g042100.3.1
OG0014493	PHT74030.1	Solyc08g042080.3.1
OG0014494	PHT74056.1	Solyc08g042050.3.1
OG0014495	PHT74195.1	Solyc08g042030.3.1
OG0014496	PHT74203.1	Solyc08g042010.4.1
OG0014497	PHT74103.1	Solyc08g041980.3.1
OG0014498	PHT74191.1	Solyc08g041870.3.1
OG0014499	PHT74198.1	Solyc08g041770.3.1
OG0014500	PHT74199.1	Solyc08g041760.2.1
OG0014501	PHT74200.1	Solyc08g041740.1.1
OG0014502	PHT74271.1	Solyc08g041710.3.1
OG0014503	PHT74268.1	Solyc08g041690.1.1
OG0014505	PHT74003.1	Solyc08g023630.3.1
OG0014506	PHT74141.1	Solyc08g023500.4.1
OG0014507	PHT74126.1	Solyc08g023460.4.1
OG0014508	PHT74063.1	Solyc08g022210.4.1
OG0014509	PHT83319.1	Solyc08g022150.2.1
OG0014510	PHT64290.1	Solyc08g022140.1.1
OG0014511	PHT73993.1	Solyc08g022030.3.1
OG0014512	PHT74301.1	Solyc08g021920.4.1
OG0014513	PHT74309.1	Solyc08g029200.3.1
OG0014514	PHT68432.1	Solyc08g029170.3.1
OG0014515	PHT78982.1	Solyc08g029160.1.1
OG0014516	PHT68344.1	Solyc08g029110.3.1
OG0014517	PHT61684.1	Solyc08g028990.1.1
OG0014518	PHT94640.1	Solyc08g028940.1.1
OG0014519	PHT94101.1	Solyc08g028900.1.1
OG0014520	PHT67487.1	Solyc08g028880.3.1
OG0014522	PHT74193.1	Solyc08g028780.1.1
OG0014524	PHT79100.1	Solyc08g028690.4.1
OG0014525	PHT67321.1	Solyc08g059700.2.1
OG0014526	PHT95577.1	Solyc08g059730.1.1
OG0014527	PHT74088.1	Solyc08g059760.3.1
OG0014528	PHT62124.1	Solyc08g060920.4.1
OG0014529	PHT95548.1	Solyc08g060950.3.1
OG0014530	PHT66157.1	Solyc08g060970.4.1
OG0014531	PHT73991.1	Solyc08g061090.3.1
OG0014532	PHT66096.1	Solyc08g061100.3.1
OG0014533	PHT86960.1	Solyc08g061130.3.1
OG0014534	PHT74184.1	Solyc08g061140.3.1
OG0014535	PHT74163.1	Solyc08g061220.3.1
OG0014536	PHT74101.1	Solyc08g061250.3.1
OG0014539	PHT74321.1	Solyc08g061480.3.1
OG0014540	PHT74194.1	Solyc08g061560.3.1
OG0014541	PHT71182.1	Solyc08g061590.4.1
OG0014542	PHT92160.1	Solyc08g061630.3.1
OG0014543	PHT92159.1	Solyc08g061640.1.1
OG0014544	PHT95575.1	Solyc08g061820.3.1
OG0014545	PHT74215.1	Solyc08g061890.4.1
OG0014546	PHT92437.1	Solyc08g061910.4.1
OG0014547	PHT81734.1	Solyc08g061955.1.1
OG0014548	PHT74058.1	Solyc08g061980.4.1
OG0014550	PHT85483.1	Solyc08g062140.1.1
OG0014551	PHT72423.1	Solyc08g062170.1.1
OG0014552	PHT61553.1	Solyc08g062420.3.1
OG0014553	PHT74189.1	Solyc08g062500.3.1
OG0014554	PHT74051.1	Solyc08g062560.4.1
OG0014555	PHT65364.1	Solyc08g062610.4.1
OG0014556	PHT90584.1	Solyc08g062620.3.1
OG0014557	PHT74315.1	Solyc08g062630.3.1
OG0014558	PHT74318.1	Solyc08g062660.3.1
OG0014559	PHT74319.1	Solyc08g062670.3.1
OG0014560	PHT74322.1	Solyc08g062700.3.1
OG0014562	PHT93236.1	Solyc08g062760.1.1
OG0014563	PHT92803.1	Solyc08g062770.3.1
OG0014564	PHT74065.1	Solyc08g062780.2.1
OG0014565	PHT78699.1	Solyc08g062810.1.1
OG0014566	PHT74277.1	Solyc08g062860.3.1
OG0014567	PHT74209.1	Solyc08g062940.4.1
OG0014568	PHT74208.1	Solyc08g062950.4.1
OG0014569	PHT74207.1	Solyc08g062960.4.1
OG0014571	PHT74099.1	Solyc08g062970.1.1
OG0014572	PHT74092.1	Solyc08g063010.3.1
OG0014573	PHT74275.1	Solyc08g063040.4.1
OG0014574	PHT74093.1	Solyc08g063070.3.1
OG0014575	PHT74094.1	Solyc08g063080.3.1
OG0014576	PHT74174.1	Solyc08g065130.3.1
OG0014577	PHT87957.1	Solyc08g065150.1.1
OG0014578	PHT74164.1	Solyc08g065160.3.1
OG0014579	PHT74167.1	Solyc08g065260.4.1
OG0014580	PHT77956.1	Solyc08g065330.3.1
OG0014581	PHT77959.1	Solyc08g065350.4.1
OG0014582	PHT70157.1	Solyc08g065370.1.1
OG0014583	PHT73994.1	Solyc08g065420.3.1
OG0014584	PHT74182.1	Solyc08g065430.3.1
OG0014585	PHT74181.1	Solyc08g065640.3.1
OG0014586	PHT76664.1	Solyc08g065840.3.1
OG0014587	PHT74178.1	Solyc08g065860.3.1
OG0014588	PHT74213.1	Solyc08g065890.3.1
OG0014589	PHT74105.1	Solyc08g065940.4.1
OG0014590	PHT74107.1	Solyc08g065970.3.1
OG0014591	PHT74112.1	Solyc08g065990.3.1
OG0014592	PHT74111.1	Solyc08g066010.2.1
OG0014593	PHT95238.1	Solyc08g066040.1.1
OG0014594	PHT94767.1	Solyc08g066063.1.1
OG0014595	PHT72478.1	Solyc08g066070.1.1
OG0014596	PHT74116.1	Solyc08g066120.4.1
OG0014597	PHT74160.1	Solyc08g066170.3.1
OG0014598	PHT74228.1	Solyc08g066390.3.1
OG0014599	PHT85199.1	Solyc08g066420.1.1
OG0014600	PHT74231.1	Solyc08g066430.1.1
OG0014601	PHT74232.1	Solyc08g066440.3.1
OG0014602	PHT74234.1	Solyc08g066450.1.1
OG0014603	PHT83530.1	Solyc08g066480.3.1
OG0014604	PHT74237.1	Solyc08g066490.3.1
OG0014605	PHT74259.1	Solyc08g066510.3.1
OG0014606	PHT74254.1	Solyc08g066540.3.1
OG0014608	PHT74251.1	Solyc08g066570.3.1
OG0014609	PHT74247.1	Solyc08g066580.4.1
OG0014610	PHT74246.1	Solyc08g066590.3.1
OG0014611	PHT74241.1	Solyc08g066640.3.1
OG0014612	PHT74282.1	Solyc08g066660.1.1
OG0014613	PHT74284.1	Solyc08g066670.3.1
OG0014614	PHT74285.1	Solyc08g066680.3.1
OG0014615	PHT74286.1	Solyc08g066690.4.1
OG0014616	PHT83220.1	Solyc08g066700.3.1
OG0014617	PHT74292.1	Solyc08g066740.3.1
OG0014618	PHT74258.1	Solyc08g066820.3.1
OG0014619	PHT67339.1	Solyc08g066840.3.1
OG0014620	PHT74296.1	Solyc08g066850.3.1
OG0014621	PHT74295.1	Solyc08g066860.2.1
OG0014622	PHT89157.1	Solyc08g066920.2.1
OG0014623	PHT74328.1	Solyc08g066940.4.1
OG0014624	PHT74331.1	Solyc08g066950.3.1
OG0014625	PHT74335.1	Solyc08g066960.3.1
OG0014626	PHT76348.1	Solyc08g066980.4.1
OG0014627	PHT74339.1	Solyc08g067020.4.1
OG0014628	PHT74341.1	Solyc08g067030.3.1
OG0014629	PHT65084.1	Solyc08g067040.4.1
OG0014630	PHT74342.1	Solyc08g067050.3.1
OG0014631	PHT74348.1	Solyc08g067080.3.1
